,HSCIIT Index,HSCIH Index,HSCIEN Index,HSCICD Index,HSCIPC Index,HSCIFN Index,HSCIMT Index,HSCICS Index,HSCIUT Index,HSCITC Index,HSCIIN Index,gamma_reg,b_weight
2010-06-11,0.12833057138376508,0.34242649024264193,0.14894915279484408,0.023057317005713854,-0.04029507014612774,-0.010457722112758236,0.027834283204706906,0.24615368060791332,0.10785035193476031,0.12436371460422167,-0.09821276951968112,0.001,0.5
2010-06-18,0.09639153441648786,0.34853425892811013,0.1587427408339897,0.02072336932823122,-0.02909555871964485,-0.0029453390022476378,0.008718819968050733,0.25087474999105186,0.10602381513290322,0.13771121259523383,-0.09567960347216599,0.001,0.5
2010-06-25,0.09639153441648786,0.34853425892811013,0.1587427408339897,0.02072336932823122,-0.02909555871964485,-0.0029453390022476378,0.008718819968050733,0.25087474999105186,0.10602381513290322,0.13771121259523383,-0.09567960347216599,0.001,0.5
2010-07-02,0.09639153441648786,0.34853425892811013,0.1587427408339897,0.02072336932823122,-0.02909555871964485,-0.0029453390022476378,0.008718819968050733,0.25087474999105186,0.10602381513290322,0.13771121259523383,-0.09567960347216599,0.001,0.5
2010-07-09,0.09639153441648786,0.34853425892811013,0.1587427408339897,0.02072336932823122,-0.02909555871964485,-0.0029453390022476378,0.008718819968050733,0.25087474999105186,0.10602381513290322,0.13771121259523383,-0.09567960347216599,0.001,0.5
2010-07-16,0.09270347295205825,0.33611775516322123,0.13257514788584668,0.02121935534378074,-0.03140205107212442,0.0022335365526003625,0.01716728735304442,0.2605598538316774,0.12168778874552226,0.13484581182504018,-0.08770795858066706,0.001,0.5
2010-07-23,0.09270347295205825,0.33611775516322123,0.13257514788584668,0.02121935534378074,-0.03140205107212442,0.0022335365526003625,0.01716728735304442,0.2605598538316774,0.12168778874552226,0.13484581182504018,-0.08770795858066706,0.001,0.5
2010-07-30,0.09270347295205825,0.33611775516322123,0.13257514788584668,0.02121935534378074,-0.03140205107212442,0.0022335365526003625,0.01716728735304442,0.2605598538316774,0.12168778874552226,0.13484581182504018,-0.08770795858066706,0.001,0.5
2010-08-06,0.09270347295205825,0.33611775516322123,0.13257514788584668,0.02121935534378074,-0.03140205107212442,0.0022335365526003625,0.01716728735304442,0.2605598538316774,0.12168778874552226,0.13484581182504018,-0.08770795858066706,0.001,0.5
2010-08-13,0.09993183837128389,0.3510147313231985,0.09439221532011581,0.003379990094025155,-0.024307674760339626,0.01727237975451597,0.034983442829022535,0.2525179761179717,0.11771888534062355,0.11860645498247678,-0.06551023937289434,0.001,0.5
2010-08-20,0.09993183837128389,0.3510147313231985,0.09439221532011581,0.003379990094025155,-0.024307674760339626,0.01727237975451597,0.034983442829022535,0.2525179761179717,0.11771888534062355,0.11860645498247678,-0.06551023937289434,0.001,0.5
2010-08-27,0.09993183837128389,0.3510147313231985,0.09439221532011581,0.003379990094025155,-0.024307674760339626,0.01727237975451597,0.034983442829022535,0.2525179761179717,0.11771888534062355,0.11860645498247678,-0.06551023937289434,0.001,0.5
2010-09-03,0.09993183837128389,0.3510147313231985,0.09439221532011581,0.003379990094025155,-0.024307674760339626,0.01727237975451597,0.034983442829022535,0.2525179761179717,0.11771888534062355,0.11860645498247678,-0.06551023937289434,0.001,0.5
2010-09-10,0.08830805219341506,0.3406146067210504,0.10657703648769401,0.014107206368531883,-0.034564483352855044,0.004231585245316527,0.035250519447220595,0.266220312793103,0.11319068310336697,0.11880965072230162,-0.052745169729144975,0.001,0.5
2010-09-17,0.08830805219341506,0.3406146067210504,0.10657703648769401,0.014107206368531883,-0.034564483352855044,0.004231585245316527,0.035250519447220595,0.266220312793103,0.11319068310336697,0.11880965072230162,-0.052745169729144975,0.001,0.5
2010-09-24,0.08830805219341506,0.3406146067210504,0.10657703648769401,0.014107206368531883,-0.034564483352855044,0.004231585245316527,0.035250519447220595,0.266220312793103,0.11319068310336697,0.11880965072230162,-0.052745169729144975,0.001,0.5
2010-10-01,0.08830805219341506,0.3406146067210504,0.10657703648769401,0.014107206368531883,-0.034564483352855044,0.004231585245316527,0.035250519447220595,0.266220312793103,0.11319068310336697,0.11880965072230162,-0.052745169729144975,0.001,0.5
