date,.TRXFLDHKTA1,.TRXFLDHKTC1,.TRXFLDHKTE1,.TRXFLDHKTE2,.TRXFLDHKTF1,.TRXFLDHKTF3,.TRXFLDHKTF4,.TRXFLDHKTH1,.TRXFLDHKTH2,.TRXFLDHKTI1,.TRXFLDHKTI2,.TRXFLDHKTI4,.TRXFLDHKTM1,.TRXFLDHKTM2,.TRXFLDHKTM3,.TRXFLDHKTN1,.TRXFLDHKTN2,.TRXFLDHKTN3,.TRXFLDHKTT1,.TRXFLDHKTT2,.TRXFLDHKTU1,.TRXFLDHKTY1,.TRXFLDHKTY2,.TRXFLDHKTY3,.TRXFLDHKTY4
2012-11-09,,,-0.033375,,-0.039574,,-0.010396,,-0.005558,0.001216,-0.015564,-0.038646,,-0.029422,-0.023524,-0.029407,,,0.056288,,-0.008787,,-0.035405,-0.037934,-0.036458
2012-11-16,,,-0.012263,,-0.008366,,-2.6e-05,,0.001803,-0.005077,-0.011352,-0.02449,,-0.036803,-0.024387,-0.022489,,,-0.003534,,0.004359,,-0.003087,0.006161,0.006679
2012-11-23,,,0.037573,,0.040422,,0.043481,,0.004589,0.0426,0.025324,0.026313,,0.027134,0.077316,0.016658,,,0.021391,,0.02377,,0.010886,0.03373,0.035457
2012-11-30,,,0.00018,,0.011301,,0.022308,,0.014151,-0.012662,0.013449,0.001373,,0.003594,-0.006341,0.010365,,,-0.009744,,0.012918,,0.020417,0.012591,0.0132
2012-12-07,,,0.019108,,0.011396,,0.015248,,0.011658,0.01304,0.020132,0.019727,,0.034202,0.064993,-0.023599,,,0.01572,,0.00632,,0.013085,-0.027945,0.003532
2012-12-14,,,0.017314,,0.027903,,0.001179,,0.021999,0.034468,0.004451,0.029773,,0.026924,0.024633,-0.000308,,,-0.007182,,-0.00455,,0.024616,0.041953,0.020485
2012-12-21,,,0.006233,,-0.001913,,-0.007597,,-0.021953,-0.004628,-0.014674,0.011458,,-0.022846,0.031708,-0.000567,,,-0.014411,,-0.007683,,-0.001511,0.001386,0.016583
2012-12-28,,,0.003975,,0.012838,,0.008309,,0.006376,0.009402,0.002349,-7.9e-05,,0.017945,0.005542,-0.004893,,,0.008933,,0.012406,,0.010225,0.00669,0.0168
2013-01-04,,,0.030909,,0.022107,,0.040699,,0.041309,0.043091,0.046517,0.037755,,0.065429,0.038998,0.010095,,,0.047877,,0.006978,,0.060324,0.051661,0.056062
2013-01-11,,,-0.034455,,0.012607,,0.01549,,0.019002,0.01413,-0.005431,0.027775,,-0.011773,-0.033958,0.025485,,,0.017006,,0.002689,,-0.020222,0.022134,-0.026183
2013-01-18,,,0.007981,,0.024668,,0.020051,,0.013413,0.019255,0.011401,0.012771,,0.00966,-0.005117,-0.004055,,,-0.001058,,0.006358,,-0.038848,0.019248,0.018534
2013-01-25,,,-0.011769,,0.009771,,-0.002741,,0.002583,-0.052971,-0.012788,-0.005366,,-0.027904,0.034663,-0.007039,,,0.015521,,0.010741,,-0.033646,0.009532,-0.017166
2013-02-01,,,0.008254,,0.017362,,-0.009051,,0.007406,0.004611,0.007772,0.003654,,0.023456,0.004971,0.003036,,,0.014397,,0.029624,,-0.010357,0.029925,-0.001029
2013-02-08,,,-0.044222,,-0.026633,,-0.025732,,0.039153,0.017062,-0.01352,0.006304,,-0.024521,-0.012345,0.015815,,,0.017535,,0.011271,,-0.006633,-0.039717,0.002079
2013-02-15,,,0.012843,,0.015918,,0.014051,,0.02822,0.029922,0.024129,0.005706,,0.025959,0.057286,-0.01209,,,0.023246,,0.009527,,0.012858,0.028461,0.007541
2013-02-22,,,-0.025882,,-0.036858,,-0.029743,,-0.014508,-0.03534,-0.015173,-0.027112,,-0.063096,-0.077942,-0.021539,,,-0.0282,,-0.006619,,-0.012294,-0.047519,-0.094668
2013-03-01,,,-0.002836,,0.002374,,0.005317,,0.007892,0.001382,0.008756,0.006899,,0.004102,0.114601,0.019431,,,0.033694,,0.021343,,-0.005457,0.019522,-0.001339
2013-03-08,,,0.010629,,0.004707,,-0.015984,,0.064749,0.027907,0.003273,0.018582,,-0.007235,0.018473,0.054173,,,-0.009145,,0.01371,,0.017005,-0.012526,0.010066
2013-03-15,,,-0.020845,,-0.006439,,-0.052083,,-0.000495,-0.043457,-0.044488,-0.048802,,-0.063186,-0.053309,-0.036973,,,-0.052496,,-0.017019,,-0.03567,-0.017206,-0.041676
2013-03-22,,,-0.015458,,-0.014552,,-0.000753,,0.04641,0.012837,-0.000693,-0.001984,,-0.008053,0.048383,-0.018541,,,0.025607,,0.026291,,0.015929,0.023158,-0.025108
2013-03-29,,,0.015897,,-0.004844,,0.024003,,0.005071,-0.000693,-0.010299,-0.016771,,-0.018544,-0.016347,0.020067,,,-0.003676,,0.00304,,-0.001343,0.016478,-0.023184
2013-04-05,,,-0.038498,,-0.02301,,-0.018439,,-0.022198,-0.067578,-0.030367,-0.053581,,-0.048411,-0.034557,-0.026479,,,-0.034336,,-0.010733,,-0.030512,-0.043465,-0.046614
2013-04-12,,,0.005182,,0.010749,,0.026254,,0.023046,0.034857,0.033743,0.014982,,0.036452,0.024162,0.020527,,,-0.002441,,0.025264,,0.028957,0.027842,0.053446
2013-04-19,,,-0.040529,,-0.006871,,0.024901,,0.025082,-0.014993,-0.003693,0.000648,,-0.011914,-0.019361,-0.01353,,,0.014151,,-0.01139,,-0.015921,-0.008637,-0.026091
2013-04-26,,,0.025525,,0.027283,,0.007149,,-0.034637,0.03284,0.00531,0.013942,,-0.010611,-0.039914,0.029147,,,0.030006,,0.021531,,0.005478,0.067867,0.015272
2013-05-03,,,-0.015612,,0.015783,,0.007051,,0.02059,0.018674,0.01186,0.000505,,-0.019109,0.0185,-0.00034,,,0.02628,,0.01824,,0.007341,-0.011182,-0.001627
2013-05-10,,,0.046064,,0.032718,,0.019599,,0.017578,0.061138,0.017335,0.034506,,0.039757,-0.015978,0.012806,,,0.012456,,0.00374,,0.007173,0.053628,0.008453
2013-05-17,,,-0.032645,,-0.007118,,-0.019062,,-0.00831,0.013447,0.039549,-0.015007,,-0.033266,-0.048348,0.016564,,,0.033085,,0.003346,,0.005825,-0.00178,-0.026232
2013-05-24,,,-0.026494,,-0.021872,,-0.007984,,-0.031539,-0.022114,-0.011315,-0.002948,,-0.012558,-0.007725,-0.011988,,,0.024387,,-0.033279,,0.012397,-0.012096,-0.033365
2013-05-31,,,-0.006871,,-5.7e-05,,-0.030232,,0.039174,0.014416,-0.004003,-0.001125,,-0.005508,0.005261,-0.000896,,,0.02816,,-0.031342,,0.018055,0.025904,0.021564
2013-06-07,,,-0.024588,,-0.029894,,-0.038889,,-0.034092,-0.03669,-0.027711,-0.036202,,-0.037861,-0.094332,-0.02663,,,-0.02865,,-0.030335,,-0.026712,-0.02414,-0.021181
2013-06-14,,,-0.048374,,-0.025807,,-0.023473,,-0.002851,-0.048597,-0.003599,-0.036637,,-0.056306,-0.038807,-0.013039,,,-0.030515,,-0.010237,,-0.035316,0.002856,-0.036825
2013-06-21,,,-0.027096,,-0.034673,,-0.03752,,-0.0356,-0.036789,-0.036511,-0.013401,,-0.035045,-0.037587,-0.031976,,,-0.04664,,-0.012948,,-0.027071,-0.04195,-0.037113
2013-06-28,,,0.0102,,0.020322,,0.035885,,0.011928,-0.020412,0.016668,0.031856,,-0.025859,0.054596,0.022686,,,0.008229,,0.021224,,0.012374,-0.013364,-0.005979
2013-07-05,,,0.005005,,0.004601,,-0.007308,,-0.017577,-0.015682,-0.001296,-0.021201,,-0.010028,-0.041512,-0.002205,,,-0.034836,,0.0159,,0.000522,-0.00512,-0.013918
2013-07-12,,,0.037873,,0.017306,,0.023422,,0.037984,0.037538,0.030237,0.019083,,0.020975,0.068432,-0.009674,,,0.005981,,0.013184,,0.003795,0.024113,0.033924
2013-07-19,,,0.010526,,0.010938,,-0.017817,,0.019425,0.002103,-0.003778,-0.009807,,-0.002568,-0.016083,-0.005564,,,-0.022553,,-0.011465,,0.01139,0.013524,-0.008014
2013-07-26,,,0.019494,,0.026541,,0.030234,,0.048376,0.038098,0.019154,0.027497,,0.051141,0.007551,0.034122,,,0.044782,,0.01555,,0.025866,0.013825,0.034997
2013-08-02,,,-0.010699,,0.004309,,0.021048,,-0.009216,0.008796,0.001336,0.000683,,-0.017591,0.070727,-0.001934,,,-0.004668,,0.011598,,0.029222,0.026044,0.016068
2013-08-09,,,-0.007849,,-0.031658,,-0.004386,,-0.024417,0.009421,-0.021484,-0.00352,,0.017906,-0.089491,-0.002112,,,0.043316,,-0.013488,,0.012902,-0.002615,0.022069
2013-08-16,,,0.03916,,0.039758,,0.022547,,-0.031053,0.003872,0.073804,0.023579,,0.07682,0.025691,0.011638,,,0.016481,,0.010229,,0.03109,0.037163,0.018949
2013-08-23,,,0.001428,,-0.023726,,-0.038502,,-0.027949,0.008308,-0.018407,-0.020333,,-0.021299,0.008871,-0.037042,,,-0.020161,,-0.050652,,-0.003454,-0.008346,-0.055573
2013-08-30,,,-0.018609,,-0.016074,,-0.00605,,0.046608,-0.024031,-0.011732,0.006991,,-0.013522,-0.009827,0.042681,,,-0.003737,,-0.005016,,-0.003636,0.026841,0.007708
2013-09-06,,,0.053499,,0.051138,,0.021086,,-0.0045,0.036784,0.00229,0.042036,,0.021525,0.114778,0.000109,,,0.022601,,0.003423,,-0.004289,0.033922,0.013355
2013-09-13,,,0.001875,,0.009724,,0.006285,,-0.074489,0.02976,0.011657,0.013169,,0.026313,0.002939,0.010353,,,-0.008955,,0.012692,,-0.00643,0.022506,0.022222
2013-09-20,,,0.016259,,0.027225,,0.044265,,0.024933,-0.005177,0.015487,0.021963,,0.011849,-0.015758,0.036618,,,0.012496,,0.01551,,0.001553,0.042261,0.027369
2013-09-27,,,-0.018394,,-0.024002,,-0.018322,,0.050857,-0.00369,-0.029321,0.000628,,-0.035736,-0.072412,0.006115,,,0.012817,,0.001491,,0.010489,0.001197,0.006761
2013-10-04,,,0.001244,,-0.005578,,-0.002442,,0.032286,0.017191,-0.000374,-0.000603,,0.005653,0.015445,0.009972,,,0.009093,,0.004801,,0.030756,0.028312,0.009943
2013-10-11,,,0.006513,,0.003088,,0.017523,,0.029441,0.005976,-0.001029,0.001056,,0.006558,0.001054,-0.001475,,,0.010869,,0.005059,,0.024607,0.013151,-0.00238
2013-10-18,,,0.011775,,-0.001271,,-0.005431,,-0.011465,0.020976,0.008194,-0.012303,,0.002896,0.019085,0.006919,,,-0.009465,,-0.002746,,-0.000686,0.081434,0.02355
2013-10-25,,,-0.04194,,-0.016966,,-0.029505,,-0.00451,-0.008273,-0.012447,-0.018227,,-0.029597,0.066466,-0.01107,,,-0.009277,,-0.011854,,-0.010562,-0.009153,-0.032193
2013-11-01,,,0.038155,,0.026751,,0.01794,,-0.006278,0.007608,0.019141,0.017789,,0.024548,0.033941,0.037121,,,0.013625,,0.009907,,0.018227,-0.008251,0.00798
2013-11-08,,,-0.017701,,-0.014568,,-0.017745,,-0.050804,-0.009098,-0.012875,-0.016333,,-0.023649,-0.003706,-0.044659,,,-0.0279,,-0.016426,,-0.00016,-0.017506,-0.029628
2013-11-15,,,0.019405,,0.009495,,0.006688,,0.033624,0.031675,0.010098,0.011069,,0.021247,0.02461,0.009889,,,0.008078,,0.000571,,0.035747,0.015599,-0.000628
2013-11-22,,,0.058715,,0.030443,,0.005737,,0.030605,0.034885,0.019299,0.04103,,0.033912,0.002194,0.029685,,,0.009757,,0.016509,,-0.002826,0.007616,0.001014
2013-11-29,,,-0.010332,,0.00153,,-0.003266,,0.028665,0.018058,0.0,-0.002015,,0.02616,0.031132,0.015199,,,0.030856,,0.021935,,0.000835,0.020802,-0.01134
2013-12-06,,,-0.012112,,-0.015172,,-0.020543,,0.021041,0.00794,-0.011442,-0.020239,,0.009903,-0.003513,0.000997,,,0.016891,,-0.01027,,-0.020617,0.037744,-0.015326
2013-12-13,,,-0.024558,-0.0317,-0.025603,,-0.017628,,0.015578,-0.031342,-0.020072,-0.01641,,-0.029515,-0.008911,-0.020793,,,-0.020128,,-0.009543,,0.005525,0.025241,-0.011549
2013-12-20,,,-0.012095,-0.097904,-0.014275,,-0.007473,,-0.019868,-0.01315,-0.002297,-0.0151,,-0.02451,-0.058522,-0.006577,,,-0.010771,,-0.01639,,-0.019852,-0.016284,-0.019783
2013-12-27,,,0.008252,0.019576,0.019328,,0.003662,,0.026063,0.022004,0.033872,0.02799,,0.023485,0.018644,0.027966,,,0.023568,,0.026174,,0.009966,0.030762,0.01169
2014-01-03,,,-0.024581,0.034583,-0.020405,,-0.01018,,0.03663,0.007034,-0.002817,-0.016302,,-0.026453,-0.025477,-0.012782,,,0.008752,,-0.003359,,0.013807,0.020935,-0.013982
2014-01-10,,,-0.006683,0.091925,0.000867,,0.010414,,0.010079,-0.022998,0.010754,-0.019368,,-0.03273,-0.002259,-0.020167,,,-0.009121,,-0.010516,,-0.000432,0.02736,0.025181
2014-01-17,,,0.028022,0.090448,-0.001299,,-0.003903,,0.035614,-0.007934,0.033046,-0.005964,,0.043201,0.015973,-0.012329,,,0.047463,,0.014341,,-0.010405,0.047228,-0.028739
2014-01-24,,,-0.012449,-0.081761,-0.015955,,-0.024433,,-0.033282,-0.018279,-0.026578,-0.005132,,0.001122,0.03132,-0.011367,,,0.016976,,-0.017445,,-0.013808,-0.080432,-0.01952
2014-01-31,,,-0.034325,-0.002283,-0.024144,,-0.026332,,0.02446,-0.019783,-0.007173,-0.02341,,-0.02323,-0.014444,-0.024912,,,-0.011044,,-0.034559,,-0.026434,0.006738,-0.02637
2014-02-07,,,-0.008015,0.000398,-0.02131,,-0.007415,,-0.016663,-0.009498,-0.019011,-0.000406,,0.006571,-0.02716,-0.006825,,,-0.051234,,0.002582,,0.006426,-0.022336,-0.002482
2014-02-14,,,0.042266,-0.016211,0.031953,,0.032108,,0.056238,0.03061,0.01381,0.018507,,0.028083,0.015399,0.050266,,,0.015949,,0.023413,,-0.000986,0.029347,0.017011
2014-02-21,,,0.020988,0.045896,0.008911,,0.000869,,0.025303,-0.012256,-0.02243,-0.001171,,-0.003427,-0.001644,0.009099,,,-0.045061,,0.00428,,-0.000986,-0.008912,0.003191
2014-02-28,,,0.021088,0.033733,-0.016778,,-0.008836,,0.009084,0.027081,0.013237,0.007804,,-0.018711,-0.0226,0.023808,,,0.028942,,0.029392,,0.013886,0.050897,0.025155
2014-03-07,,,-0.009285,0.076484,-0.012528,,-0.004722,,-0.003486,0.014286,-0.003071,0.005048,,0.002474,-0.013857,-0.011281,,,0.018092,,-0.003663,,-0.005255,-3.6e-05,-0.011739
2014-03-14,,,-0.052303,-0.041953,-0.029542,,-0.042491,,-0.00141,-0.048426,-0.036049,-0.052173,,-0.035986,-0.053472,-0.01517,,,-0.034922,,-0.034853,,-0.0421,-0.046694,-0.073834
2014-03-21,,,0.014018,0.03282,-0.006583,,0.005707,,-5.2e-05,0.035633,0.08195,0.000361,,0.037436,-0.000993,-0.018177,,,0.020062,,-0.00407,,0.011115,-0.023032,-0.007317
2014-03-28,,,0.035175,-0.040818,0.043455,,0.030035,,-0.065157,-0.007234,-0.014593,0.010789,,0.055104,0.052033,0.010218,,,0.008397,,0.028399,,0.000548,-0.047362,0.010359
2014-04-04,,,0.006564,-0.002654,0.012581,,0.050605,,0.020977,0.0407,0.042459,0.012155,,0.031277,-0.024086,0.028587,,,0.047246,,0.022851,,0.001642,0.074808,0.011548
2014-04-11,,,0.026947,-0.055515,0.026552,,0.012355,,-0.025531,-0.001025,-0.005794,0.026757,,-0.001512,-0.004443,0.015824,,,0.008164,,0.025354,,-0.004371,-0.011757,0.02403
2014-04-18,,,-0.014315,-0.005246,-0.009049,,-0.011118,,0.003261,-0.004445,-0.013382,-0.021518,,-0.014951,-0.006496,-0.004581,,,-0.002868,,0.001312,,0.011714,-0.028457,0.001931
2014-04-25,,,-0.010811,0.035453,-0.024281,,-0.029001,,0.010143,-0.009101,-0.015401,-0.016217,,-0.037368,-0.001868,-0.007149,,,0.006556,,-0.026005,,-0.004131,0.005153,-0.008956
2014-05-02,,,-0.000384,-0.053386,0.004333,,0.001132,,-0.029681,0.0,-0.013998,-0.007488,,-0.022852,-0.018537,-0.006336,,,-0.021431,,0.009738,,-0.023755,-0.052102,-0.017772
2014-05-09,,,-0.006759,-0.032284,-0.008509,,-0.030176,,-0.042367,-0.028247,-0.040157,-0.024844,,-0.031556,-0.016617,-0.015592,,,-0.044488,,-0.024592,,-0.031994,-0.047173,-0.042349
2014-05-16,,,0.03308,0.011326,0.036263,,0.055941,,0.034629,0.015604,0.017139,0.021566,,0.010545,0.001477,-0.017621,,,0.043369,,0.036945,,0.004145,0.016769,0.032052
2014-05-23,,,0.026201,0.078905,0.011023,,0.015169,,0.02366,-0.008165,0.031391,0.010708,,-0.012731,0.012355,0.008349,,,0.025327,,0.021363,,0.00117,0.044765,-0.013878
2014-05-30,,,-0.008179,-0.034727,0.014595,,0.018584,,-0.000451,0.011862,-0.011458,0.001729,,0.007716,0.056514,-0.015711,,,0.026256,,-0.001958,,0.002822,-0.006339,-0.018679
2014-06-06,,,0.013974,-0.002346,0.000739,,-0.001191,,0.002707,0.016359,0.0139,0.012028,,-0.001364,-0.036422,0.000401,,,0.009128,,-2.4e-05,,0.005475,-0.029299,-0.00892
2014-06-13,,,0.029736,0.062616,0.016249,,0.005691,,0.025648,0.024187,0.013844,0.026478,,0.004621,0.032163,-0.006879,,,0.025353,,0.006747,,0.0096,-0.013164,0.032176
2014-06-20,,,0.008301,-0.018351,-0.007491,,-0.014333,,-0.011023,-0.014203,-0.00718,-0.01448,,-0.008573,-0.020499,-0.011055,,,0.003521,,-0.001069,,-0.00966,-0.006745,0.008178
2014-06-27,,,-0.007603,0.026679,-0.010026,,-0.000727,,0.007763,0.002899,0.012334,0.008216,,-0.000422,-0.006283,0.014794,,,0.00954,,0.015558,,0.007239,0.039453,0.023205
2014-07-04,,,-0.0003,0.039528,0.023926,,0.031412,,0.045615,0.028307,-0.013279,0.020466,,0.05739,0.014604,0.004919,,,0.027101,,0.00342,,0.023473,0.06266,0.022982
2014-07-11,,,-0.010169,-0.023942,-0.015448,,-0.008246,,-0.006157,0.003389,0.004441,0.002211,,-0.005088,-0.009567,-0.012816,,,-0.008136,,0.004202,,0.004371,-0.051767,-0.004536
2014-07-18,,,0.009849,-0.038056,0.006886,,0.004538,,0.027481,0.012028,-0.000486,0.000208,,0.028781,-0.013293,0.018692,,,0.017824,,0.006393,,-0.017997,-0.026035,0.006483
2014-07-25,,,0.043973,0.010875,0.036997,,0.037235,,-0.007472,0.019782,0.010042,0.014765,,0.051175,0.047285,-0.001224,,,-0.011599,,0.003211,,0.007163,0.03086,0.043929
2014-08-01,,,-0.017952,-0.036724,0.01446,,0.024929,,-0.03676,-0.022352,-0.021769,0.008592,,-0.00714,0.074308,-0.002082,,,-0.023319,,-0.00624,,-0.012623,0.008766,-0.000361
2014-08-08,,,0.009052,0.046019,-0.010337,,-0.021635,,0.024148,0.018453,0.007119,-0.008392,,0.016625,-0.003951,0.009442,,,0.033511,,0.013346,,0.016223,-0.064355,-0.006276
2014-08-15,,,0.027618,0.048228,0.022748,,0.01925,,0.032684,0.010583,0.005291,0.02493,,0.01819,0.043717,0.023838,,,0.013249,,0.013628,,0.009877,0.020113,0.026301
2014-08-22,,,0.012978,0.005795,-0.000579,,0.018103,,0.050252,-0.002697,-0.007474,0.010428,,-0.021204,0.016777,-0.015379,,,0.014231,,0.033588,,0.012984,0.007598,-0.006508
2014-08-29,,,0.010165,-0.000698,-0.008639,,-0.017419,,-0.005047,-0.009705,-0.02816,-0.018221,,-0.026088,0.016198,-0.053648,,,0.005546,,-0.024443,,0.008344,-0.036965,-0.002472
2014-09-05,,,0.021356,0.020442,0.017322,,0.021504,,0.050578,0.022572,0.021686,0.032214,,0.011358,0.028945,0.025725,,,0.023159,,0.024787,,0.001795,-0.021915,0.024121
2014-09-12,,,-0.046964,0.013869,-0.018672,,-0.013636,,0.039276,-0.01139,-0.012296,-0.012644,,-0.032569,-0.033403,-0.009558,,,0.004177,,-0.014801,,-0.012112,-0.026051,-0.037675
2014-09-19,,,-0.030128,0.012328,0.004258,,-0.020725,,0.013803,0.000397,-0.017901,-0.007402,,-0.013737,-0.027683,-0.030434,,,-0.011413,,-0.025393,,-0.01568,-0.029801,-0.015686
2014-09-26,,,-0.018985,-0.037451,-0.019211,,-0.021537,,-0.001013,0.012947,-0.017718,-0.012429,,-0.026876,-0.010951,0.009283,,,-0.017047,,-0.004593,,-0.024212,-0.036657,-0.032741
2014-10-03,,,-0.036293,0.002773,-0.032178,,-0.033649,,-0.02942,-0.005881,-0.026421,-0.025247,,-0.030541,-0.022804,-0.02906,,,-0.028428,,-0.025147,,-0.016108,-0.044537,-0.024617
2014-10-10,,,-0.014899,0.001123,0.000726,,0.012956,,0.018041,0.006231,0.013642,0.007282,,0.008526,0.024728,0.011001,,,-0.003389,,0.014409,,0.011959,0.028461,0.020465
2014-10-17,,,-0.029639,0.030384,0.000948,,-0.001876,-0.02813,0.00808,-0.010582,-0.004629,-0.018459,,-0.008041,0.005781,-0.027857,,,-0.027546,,0.013604,,-0.0133,0.025024,-0.024103
2014-10-24,,,0.005587,0.0031,0.013517,,0.013888,0.024491,0.006199,0.009507,0.015918,0.017839,,0.005508,3.9e-05,-0.000146,,,0.021138,,0.011895,,0.007513,0.003902,-0.003224
2014-10-31,,,0.000534,0.012945,0.020871,,0.016298,0.044453,0.023676,0.027625,0.032045,0.026149,,0.021602,-0.001736,0.036144,,,0.031507,,0.02646,,0.011514,0.049972,0.048826
2014-11-07,,,-0.038817,-0.021848,-0.011878,,-0.01407,-0.006715,-0.017024,0.020315,-0.019984,0.004651,,-0.006576,-0.025849,-0.039573,,,-0.037996,,-0.009434,,-0.003296,-0.053216,-0.021024
2014-11-14,,,-0.020326,-0.042144,0.021208,,0.020326,0.064083,0.047671,0.026422,0.03047,0.0402,,0.0221,-0.020427,0.004379,,,0.026191,,0.0196,,0.017382,0.061681,0.013696
2014-11-21,,,-0.003779,0.038015,-0.029843,,-0.01653,-0.093602,-0.042413,-0.019106,-0.025494,-0.026706,,-0.042248,-0.023647,-0.005932,,,-0.016666,,-0.021982,,0.00015,-0.035586,-0.018213
2014-11-28,,,-0.014476,-0.016277,0.036099,,0.04099,-0.016685,-0.031475,0.022898,0.024441,0.033511,,0.040678,0.049766,-0.003098,,,0.007752,,0.015614,,0.002309,0.002124,-0.004046
2014-12-05,,,0.003719,0.003619,0.026077,,-0.002875,-0.05261,-0.032138,-0.023694,-0.029981,-0.008136,,0.021294,-0.013945,-0.023226,,,-0.032882,,-0.022153,,-0.038352,-0.072594,-0.010667
2014-12-12,,,-0.068829,0.121844,-0.024638,,-0.028118,-0.017062,-0.012696,0.026279,0.003928,0.01559,,-0.017717,0.031891,-0.019726,,,-0.018833,,-0.007402,,-0.017168,-0.013919,-0.026983
2014-12-19,,,0.010725,-0.004975,-0.004033,,-0.019462,-0.033315,-0.03528,0.003119,-0.004611,-0.002362,,-0.014848,-0.023101,-0.023829,,,-0.049158,,-0.013766,,-0.028481,-0.056359,-0.010134
2014-12-26,,,0.030308,0.004538,0.011989,,0.012974,0.018961,-0.014159,-0.022055,-0.024051,-0.009421,,-0.004552,0.004292,0.020526,,,0.008818,,0.014027,,-0.001161,0.005768,0.010209
2015-01-02,,,0.006662,-0.000995,0.028485,,0.044086,0.023643,0.01986,0.176353,0.041281,0.016561,,0.040341,0.011754,0.020988,,,0.01044,,0.008381,,0.018233,-0.004638,0.036661
2015-01-09,,,-0.000761,0.045531,-0.019991,,-0.008697,0.01914,0.062889,-0.055377,-0.004697,0.035262,,0.024907,-0.041852,0.011538,,,0.030955,,0.011774,,0.016628,-0.031346,0.009388
2015-01-16,,,-0.018609,-0.032771,-0.006817,,0.016553,-0.014689,-0.011742,-0.005922,-0.002221,-0.001294,,-0.029544,-0.042987,-0.010726,,,-0.01893,,0.008347,,-0.008043,-0.020833,-0.014267
2015-01-23,,,0.016353,0.054195,0.023774,,0.019985,0.03152,-0.017799,-0.008367,-0.005749,0.018371,,0.005696,-0.000938,-0.005136,,,0.000568,,0.013183,,-0.015469,0.007557,-0.008294
2015-01-30,,,-0.037792,0.121729,-0.023992,,-0.002917,-0.002374,-0.008661,-0.025719,-0.007368,0.001094,,-0.026462,-0.007728,0.005921,,,-0.005631,,0.001383,,0.017001,0.022444,-0.018664
2015-02-06,,,0.019167,0.10775,0.005738,,-0.002345,0.011589,-0.060111,-0.034435,-0.024899,-0.025737,,-0.009228,0.020482,-0.000973,,,0.049299,,-0.044075,,-0.003189,0.01755,-0.011726
2015-02-13,,,0.001194,0.045712,0.0,,-0.006491,0.109656,-0.017025,0.032003,-0.004095,0.005677,,0.00739,-0.01577,0.002451,,,0.017784,,0.000316,,0.02183,0.019549,0.001678
2015-02-20,,,0.03315,-0.02811,0.005391,,0.005069,0.021755,0.004471,0.014532,0.024575,-0.007079,,0.00613,-0.004755,0.003232,,,-0.002136,,0.002167,,0.009194,0.013272,0.006067
2015-02-27,,,-0.006465,0.037292,-0.007913,,-0.003878,-0.029231,0.019698,0.036666,0.014023,0.016276,,0.022873,-0.053678,-0.020965,,,0.02206,,0.017839,,-0.004225,-0.075583,-0.027941
2015-03-06,,,-0.034356,0.385147,-0.024321,,-0.018025,0.038104,0.043352,-0.010776,0.012945,-0.028309,,-0.014549,-0.013737,0.000494,,,0.026334,,-0.00624,,0.012088,-0.029529,-0.026528
2015-03-13,,,-0.024821,-0.038398,-0.004141,,-0.02255,-0.034199,-0.029047,-0.0135,-0.019031,-0.000696,,-0.015557,-0.009178,-0.027436,,,-0.029231,,-0.033914,,-0.008625,-0.060466,-0.001517
2015-03-20,,,0.016547,0.027074,0.024923,,0.007479,0.026974,0.014017,0.031976,0.000797,0.031802,,0.025767,0.016059,0.007622,,,0.009236,,0.015535,,0.021783,0.044072,0.000669
2015-03-27,,,-0.008445,-0.013521,-0.005375,,0.033906,-0.028793,0.010404,0.016674,0.013345,-0.0077,,0.001374,-0.014248,-0.001965,,,-0.016294,,0.01877,,0.006359,0.001189,0.015459
2015-04-03,,,0.055689,0.069305,0.035467,,0.024128,0.055948,0.070144,0.1119,0.135061,0.085198,,0.082117,0.06065,0.054256,,,0.059638,,0.021388,,0.027674,0.029763,0.062511
2015-04-10,,,0.103808,0.015366,0.079479,,0.067185,0.064161,0.098478,0.180081,0.09542,0.113069,,0.126505,0.105556,0.066288,,,0.106388,,0.062317,,0.065675,0.115848,0.204116
2015-04-17,,,0.055793,0.005769,0.054172,,0.0,-0.015962,0.024633,0.037252,0.067933,0.027706,,0.006994,-0.003805,-0.030425,,,0.017096,,0.003799,,-0.002034,-0.048013,0.002385
2015-04-24,,,-0.021114,0.016351,0.0223,,0.015445,-0.028408,-0.001806,0.029699,-0.029683,0.010345,,0.001676,-0.035767,0.030852,,,-0.002601,,0.02113,,0.002783,0.004122,0.002799
2015-05-01,,,0.007045,-0.004434,0.012336,,0.040237,0.033131,-0.015198,-0.000276,-0.003515,-0.002334,,0.032754,0.058756,-0.021849,,,0.023626,,-0.006931,,0.003127,-0.015642,-0.005861
2015-05-08,,,-0.037324,-0.002209,-0.018246,,-0.012478,-0.057607,-0.045074,-0.033045,-0.04855,-0.043464,,-0.009491,0.016329,0.008434,,,-0.016899,,-0.012204,,-0.009235,0.010171,-0.029594
2015-05-15,,,-0.002207,-0.004759,0.000465,,0.003731,-0.000622,0.013895,0.012249,-0.00208,0.002502,,0.007557,0.068676,0.014526,,,0.029986,,0.008842,,0.022024,0.014308,0.079556
2015-05-22,,,0.004715,-0.323263,0.022822,,0.006294,0.036895,0.028085,0.04605,0.035441,0.030123,,0.007346,0.006853,0.027071,,,0.007516,,-0.005789,,0.022896,-0.012154,0.041983
