,DJUSBMT,DJUSNCT,DJUSCYT,DJUSHCT,DJUSINT,DJUSENT,DJUSTCT,DJUSTLT,DJUSUTT,DJUSFNT,gamma_reg,b_weight
2016-04,-0.32251152331404975,0.25329395995961035,0.3165644090616016,0.35215468514804166,0.06838993476141735,-0.36648189345797566,0.12121784716608446,0.21521423472439521,0.3107125561162159,0.0514457898346588,0.001,1.0
2016-05,-0.3188739828373727,0.2467729009990958,0.30573746261448886,0.37296444173368676,0.0630332548904393,-0.3216876982219058,0.07764715195603115,0.2065606270216695,0.2989064147552684,0.06893942708859896,0.001,1.0
2016-06,-0.3274536357301424,0.2294621827457714,0.29832435044525457,0.35773653382536097,0.06784389121961847,-0.31947711084730285,0.1134809625705974,0.20145714696765663,0.29683779040581726,0.0817878883973684,0.001,1.0
2016-07,-0.3046815431086839,0.22645710366829347,0.25148562983054285,0.3272606791344473,0.06436545865300491,-0.2687443511621231,0.08534845854391301,0.24797643272475295,0.3090740317226391,0.061458099993213486,0.001,1.0
2016-08,-0.289336316118294,0.20675437745700867,0.24771752213846146,0.348765972970329,0.10898884310436358,-0.3154076026478816,0.08303016414359286,0.257756607052379,0.27664211869987726,0.0750883132001638,0.001,1.0
2016-09,-0.30059516501551486,0.19419657430638718,0.23616958883907313,0.31261858828064865,0.12346456976817966,-0.28672866996505103,0.1009015899159843,0.256274575843646,0.2497458844682172,0.11395246355842986,0.001,1.0
2016-10,-0.2207423042123249,0.1704358545379599,0.21283044764437742,0.29818782282569256,0.1182726506605446,-0.2338128516656494,0.053105792953400725,0.25466845909000263,0.24038278331297558,0.10667134485302109,0.001,1.0
2016-11,-0.25213247568442904,0.18969907110508635,0.23063613892681972,0.2711775556974106,0.11552763170047572,-0.29438196686021617,0.08282317348790415,0.25794716658342043,0.2720338081689361,0.12666989687459204,0.001,1.0
2016-12,-0.23528125780137019,0.15362998067792452,0.23818282966773657,0.24516798174280363,0.12723216712465477,-0.2763106614093566,0.0704909128724013,0.27357128487669835,0.2255899040285959,0.1777268582199118,0.001,1.0
2017-01,-0.21317417574688233,0.149740922464196,0.20933375763693038,0.21188881954134123,0.11272352932201188,-0.2575021842379101,0.08330063155152209,0.2826202971641117,0.24532687089277164,0.17574153141190754,0.001,1.0
2017-02,-0.22069073015506205,0.17327645583356743,0.2224200444191417,0.21681033845642878,0.10257231201661265,-0.2873843794800411,0.0932388186641448,0.28358632763469027,0.2572580443986657,0.15891276821185177,0.001,1.0
2017-03,-0.20479404187805494,0.17367558658498694,0.2165186063173347,0.24470365857765314,0.1058003443946765,-0.326518763515487,0.08652157426731968,0.26982183149801103,0.27506112953117007,0.15921007422238995,0.001,1.0
2017-04,-0.17382504936120077,0.17124296500358577,0.21765141196665533,0.2410140851299945,0.11121580979395747,-0.3144153657341186,0.09487268526337433,0.2637007052931435,0.2679098574218118,0.12063289522279667,0.001,1.0
2017-05,-0.18366597023777903,0.17629130294852075,0.22670817025595932,0.2587190768637801,0.12919889783771,-0.3477131362156651,0.1337545184843463,0.21370544803292066,0.2679779907360375,0.12502370129416945,0.001,1.0
2017-06,-0.15376947541560237,0.1836453145895393,0.20059936831291802,0.2164322628914208,0.13887030133387762,-0.32176305840201536,0.19217787246869886,0.1303355862972742,0.27113433153641775,0.14233749638747112,0.001,1.0
2017-07,-0.15253776437804129,0.1984110264324356,0.18801589482804418,0.2585493065566525,0.15224784826753895,-0.3577936673115248,0.17599917021653058,0.0958206888212118,0.25937349150602274,0.18191400506112976,0.001,1.0
2017-08,-0.12786898955810896,0.1759131485956328,0.19476469113620387,0.25019597311817887,0.15315993719852397,-0.3879220019472229,0.20036204717140008,0.09112564842764785,0.25964301556133673,0.19062653029640766,0.001,1.0
2017-09,-0.11597790952398798,0.1703664646964448,0.16818886432409727,0.27453929122036375,0.16172342149547655,-0.4254786848192378,0.20448235892060931,0.08582907883363602,0.29869423751432866,0.17763287733826943,0.001,1.0
2017-10,-0.12156040356364962,0.16229101962922757,0.1501912881927218,0.25410067751224663,0.18258407658528944,-0.35843716370477513,0.18816677006719823,0.09230860435978168,0.2661434763035568,0.18421165461840266,0.001,1.0
2017-11,-0.11891212869973754,0.14384864266227346,0.14300943129938892,0.238021117013924,0.16457505122049335,-0.34776834413605806,0.2822009842181486,0.08725877623108608,0.25898316360726364,0.1487833065832175,0.001,1.0
2017-12,-0.11734426151150623,0.11613037688403309,0.13554287185624922,0.22449292538951124,0.14675509801082562,-0.31836387585861337,0.2605199180197141,0.1141051088364985,0.28327844553585596,0.15488339283743185,0.001,1.0
2018-01,-0.1248512131085049,0.1393193238036348,0.14093627337187553,0.19985830447472674,0.1289451259598188,-0.2649539075931316,0.24268637207709162,0.18206167874848755,0.22417475398689285,0.13182328827910855,0.001,1.0
2018-02,-0.13231406563439752,0.13031652045558959,0.16522620507259742,0.2104385865035986,0.1349944738908723,-0.2883570706580423,0.267832043559514,0.17724083754458822,0.2052720620691857,0.12935040719649404,0.001,1.0
2018-03,-0.12068252440616313,0.09155158171854404,0.1898267907460319,0.24215736838543817,0.14059936998560582,-0.40548913286041627,0.37088727814192185,0.14031345366099887,0.19462471680998936,0.15621109781804948,0.001,1.0
2018-04,-0.140074210966852,0.08173064139450714,0.17779027701846112,0.2194807695475032,0.14231521659670632,-0.37254686104355494,0.37369116335480357,0.13226863707802,0.23205429107083242,0.15329007594957317,0.001,1.0
2018-05,-0.12908551931041204,0.0012040215759799805,0.1924257695410156,0.21303978468508644,0.13232239101477308,-0.26135970868425484,0.40062626122317724,0.04096244007374111,0.2617906243067776,0.14807393557411588,0.001,1.0
2018-06,-0.12481752299025611,0.004690909518380554,0.17153057215508258,0.1945455278542809,0.11423119323296181,-0.2306959009051061,0.3908343787336288,0.074603412521864,0.2997424776914204,0.10533495218774323,0.001,1.0
2018-07,-0.080598759123323,0.026247909583918,0.16907046428465175,0.1906608956878764,0.08576709780260845,-0.22247528146437962,0.39026373052904256,0.062155915192695,0.294517510876742,0.08439051663016837,0.001,1.0
2018-08,-0.08196090733090654,0.021081022194684645,0.15922319072485408,0.22211369791932886,0.10616471704717284,-0.25573664485364966,0.37809560873512327,0.07401131899524056,0.2872504413001063,0.08975755526804556,0.001,1.0
2018-09,-0.1150094533360434,0.019376428494715367,0.16699511239213413,0.22063580511394912,0.08853875595962048,-0.2408360393939728,0.3296151678716031,0.11632533266350607,0.2988477048539962,0.11551118538049161,0.001,1.0
2018-10,-0.14106861002886514,0.02663977642575572,0.16412991991868342,0.23685196172047812,0.08442672776348142,-0.24407920793352558,0.3478302170015862,0.12918604400327435,0.3053077768486184,0.09077539428051305,0.001,1.0
2018-11,-0.16848758670408595,0.06208661653983634,0.14778098742762164,0.253868850915956,0.03390864782602697,-0.343995966503919,0.36597733344601585,0.15626996412059144,0.3472410068476064,0.14535014608435026,0.001,1.0
2018-12,-0.1465598201513821,0.05197877002684128,0.1369422060926078,0.2626975661115355,0.037094775603701384,-0.34526760693986186,0.30959666317272233,0.1910250835202557,0.3651496490931245,0.13734271347045543,0.001,1.0
2019-01,-0.14334316069627093,-0.007336371230443249,0.18149698170792777,0.3687881392730548,0.0038198663626538257,-0.5886114256614026,0.4274533613750043,0.17990970025927427,0.44138756707883153,0.13643534153137027,0.001,1.0
2019-02,-0.13246455675448163,0.05918176118922062,0.20874889309702774,0.26531038946347535,0.018606748904757008,-0.4974741294507537,0.36536385193894366,0.19636068067711027,0.38150394157060447,0.13486241936409626,0.001,1.0
2019-03,-0.1492220842041962,0.04783499131166511,0.18011679799429578,0.23389025404055486,0.05356733243867319,-0.5083866982041696,0.3825340849169834,0.23478910793275057,0.38479959878270675,0.1400766149907361,0.001,1.0
2019-04,-0.17325978430312616,0.059871558134192156,0.22586673790992415,0.24906237353243066,0.04068180633461492,-0.5144489905268771,0.4254174635844907,0.20884207612447284,0.3727289769367615,0.10523778227311638,0.001,1.0
2019-05,-0.1911577147788508,0.06143189966110352,0.3151821473921227,0.2111778155310985,0.05481793238988981,-0.6296089544568905,0.48652875817936075,0.177121952682094,0.34217695543305454,0.17232920796701756,0.001,1.0
2019-06,-0.2597546478209398,0.0071866038411033985,0.36031002430147413,0.2951412725946554,0.0867594545671097,-0.7735911044065337,0.48475542169506486,0.16014156560168058,0.3981581779019366,0.240893231724449,0.001,1.0
2019-07,-0.2037792064621911,0.028544164764939994,0.34896580982933784,0.27252512002386764,0.09814964412525758,-0.767993941926084,0.45153377700348796,0.2129192517437444,0.34743758674738023,0.2116977941502593,0.001,1.0
2019-08,-0.20126748860620342,0.09186080100614856,0.31690342285469036,0.20632936785929556,0.13276226311103193,-0.7252035142893305,0.4156385061492576,0.13688876653850002,0.4005255129127217,0.22556236246388817,0.001,1.0
2019-09,-0.20749610951319764,0.06938809604014869,0.31812298766573477,0.19248027268125018,0.13669337151586086,-0.7463598237968005,0.4075481680139866,0.21147190842063862,0.399635560509527,0.21851556846285147,0.001,1.0
2019-10,-0.17924492550648416,0.08059631122734645,0.26340252200208564,0.12903546760199422,0.11843222087340467,-0.6068030065088013,0.3429770259533383,0.21762170265003244,0.43067214281557026,0.20331053889151351,0.001,1.0
2019-11,-0.18151789681467836,0.06174669652787161,0.2739575423898388,0.13632498797965206,0.11459509771265168,-0.6323874719985412,0.39606564074038864,0.24344171558210678,0.39240168402444725,0.19537200385626266,0.001,1.0
2019-12,-0.17607170863543928,0.02444083758494933,0.23700981724931608,0.15023760659468474,0.13494330413318614,-0.5771886268360942,0.3980964880425787,0.21185228804642484,0.39662763882040886,0.2000523549999848,0.001,1.0
2020-01,-0.14366645287656435,0.04398893295064818,0.18744742388697355,0.15397028106832364,0.09538461063356891,-0.5275342315063503,0.4049868414334357,0.26254207084890924,0.36023933209215586,0.1626411914688997,0.001,1.0
2020-02,-0.16555481029344854,0.05985848460951682,0.20041146309260943,0.09122680165691799,0.1284545100967098,-0.5536945570604827,0.4444971694037107,0.2342974010444794,0.3567250813183311,0.20377845613165585,0.001,1.0
2020-03,-0.20749317463320055,0.011261453898562765,0.25938996319190877,0.15901960177311794,0.16784963152971805,-0.8471978017755559,0.6306813168954334,0.23479322848049097,0.36590461101710725,0.22579116962241746,0.001,1.0
2020-04,-0.14559499929306965,0.020599207551562148,0.24988431437765873,0.191350612164404,0.15871254268533017,-0.9360737222035268,0.6615711658989938,0.3117318434448279,0.27773848689046554,0.21008054848335403,0.001,1.0
2020-05,-0.12554825313521575,0.0625497749617829,0.302030940504343,0.2605407614701388,0.1254023457869889,-0.7766294480907556,0.5781027057970419,0.21148549505062886,0.22479077870737704,0.13727489894767,0.001,1.0
2020-06,-0.11162699110878795,0.05730120404203454,0.2984854558396632,0.21111387173090437,0.1306507785732325,-0.7569568990137995,0.5844062863442824,0.22425433359986235,0.23973059044302125,0.12264136954958696,0.001,1.0
2020-07,-0.05970001531335367,0.06619443033726957,0.2599861822535901,0.1068140758107728,0.13598935026261555,-0.7330732253362966,0.6664211142331473,0.21544035555434612,0.2786310684414794,0.06329666375642948,0.001,1.0
2020-08,-0.028252742252338283,0.10615937529458534,0.23749944889113936,0.08597579815543777,0.10140425673765283,-0.7372495087300142,0.6476457430001905,0.2262351928980191,0.3234904742670861,0.03709196173824136,0.001,1.0
