Week,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep,market,rf
22/11/2002,-0.033206663,0.013220981,-0.04254341,0.01954238,0.08976378,-0.028196398,0.036821727,-0.000956723,-0.004142045,0.012496874,0.03540489,6.00E-05
29/11/2002,0.024214635,-0.003690447,-0.006464964,0.027242803,-0.003041449,-0.010656242,-0.01990068,-0.007036083,0.005248338,0.003771843,0.018213544,6.00E-05
6/12/2002,-0.067869472,0.021456142,0.003654105,-0.031054462,0.030418673,-0.014493259,0.003928279,0.014593555,-0.005918671,-0.007500754,0.010334856,5.00E-05
13/12/2002,-0.040255472,-0.00810584,0.00409961,0.027151045,0.001030862,0.01032019,-0.041729932,-0.020757946,-0.007989671,0.000615554,-0.032991153,5.00E-05
20/12/2002,-0.005779506,0.003584746,-0.008443218,0.021111034,-0.036611149,-0.007767526,-0.009070798,-0.001753248,0.011526561,-0.009194653,-0.021484565,5.00E-05
27/12/2002,0.01062198,0.004205196,-0.058529822,0.031190204,0.018721844,0.034704532,-0.022947837,0.015355181,0.004130853,0.002763589,-0.008857283,5.00E-05
3/1/2003,0.024513283,-0.009561358,0.00923293,0.020773266,0.015968665,0.098986094,0.066750272,0.001741249,0.026181905,0.021663602,-0.03119864,5.00E-05
10/1/2003,0.079782549,0.015374432,-0.198994852,0.048748998,0.110760704,-0.253527507,-0.024664638,-0.0088816,0.058115096,0.044414446,0.042452113,5.00E-05
17/1/2003,0.020546614,-0.002253522,-0.000352955,-0.022446978,-0.055222461,0.033007785,-0.024365974,-0.004187647,0.011942485,-0.039841602,0.017392996,5.00E-05
24/1/2003,0.012413419,-0.001633108,-0.010914664,-0.016128664,-0.001549384,0.000194278,-0.008235064,0.001874266,0.006281259,-0.01076613,-0.02868189,5.00E-05
31/1/2003,0.020459874,-0.005746721,-0.041960688,0.023294771,-0.036529653,-0.019957591,0.046358809,0.027667667,0.013512355,0.032957278,-0.026523186,5.00E-05
7/2/2003,-0.006400067,0.021190914,-0.043339935,-0.02050338,0.017333555,0.001525668,0.049408966,0.048183888,0.045996886,0.008397137,-0.004271579,5.00E-05
