date,SH000928 Index,SH000929 Index,SH000930 Index,SH000931 Index,SH000932 Index,SH000933 Index,SH000934 Index,SH000935 Index,SH000936 Index,SH000937 Index
11/6/2020,1404.98,3459.8965,3790.1739,5058.07,19982.4112,13088.8685,7172.9597,5343.26,5394.02,1741.91
12/6/2020,1399.91,3436.5792,3786.5481,5105.27,20119.9547,13251.7325,7164.9498,5331.27,5353.84,1733.85
15/6/2020,1364.66,3411.0241,3758.3617,5038.65,19967.2799,13390.5311,7098.6222,5250.14,5319.04,1717.87
16/6/2020,1381.45,3492.6119,3811.9604,5132.47,20178.9317,13659.0796,7173.702,5360.94,5474.61,1736.72
17/6/2020,1386.9,3503.8964,3803.0065,5120.68,20222.5578,13999.5096,7153.6924,5388.92,5441.17,1743.44
18/6/2020,1408.95,3528.1537,3811.9536,5159.37,20381.1311,13776.364,7181.3607,5487.14,5564.59,1759.95
19/6/2020,1408.78,3539.2278,3851.1285,5213.93,20878.8638,14120.4637,7257.5387,5535.86,5608.48,1758.83
22/6/2020,1397.28,3520.877,3840.3767,5155.43,20856.8285,14160.4978,7275.6701,5624.73,5661.05,1755.23
23/6/2020,1387.37,3509.4612,3837.6843,5157.25,21158.242,14445.618,7265.4201,5697.29,5585.59,1757.32
24/6/2020,1388.79,3525.1045,3841.2854,5165.89,21223.867,14336.2803,7323.6696,5736.44,5618.65,1772.46
25/6/2020,1388.79,3525.1045,3841.2854,5165.89,21223.867,14336.2803,7323.6696,5736.44,5618.65,1772.46
26/6/2020,1388.79,3525.1045,3841.2854,5165.89,21223.867,14336.2803,7323.6696,5736.44,5618.65,1772.46
29/6/2020,1369.1,3495.3517,3827.2119,5160.21,21337.708,14465.7305,7219.0751,5643.17,5557.43,1763.78
30/6/2020,1371.28,3535.0537,3883.2484,5234.72,21641.7731,14714.9382,7317.9577,5824.05,5667.77,1770.61
1/7/2020,1387.86,3601.0296,3936.9132,5345.5,22315.1568,14492.3374,7507.9186,5862.91,5681.14,1787.71
2/7/2020,1429.51,3673.9929,4001.0081,5407.33,22681.8953,14403.5742,7806.69,5918.37,5755.32,1810.25
3/7/2020,1472.35,3717.7674,4056.8883,5523.3,22662.9246,14586.5333,8108.432,5927.33,5856,1831.82
6/7/2020,1564.54,3909.0428,4257.7113,5774.53,23429.3411,14636.0371,8832.101,6184.17,6162.08,1907.58
7/7/2020,1547.81,3928.4692,4306.7956,5810.46,23952.0259,14984.6721,8733.1892,6322.92,6214.73,1894.67
8/7/2020,1556.45,4031.2299,4420.364,5843.53,24134.251,15016.8075,8969.3332,6486.71,6329.52,1915.54
9/7/2020,1593.55,4138.2538,4504.2355,5932.79,24568.9774,15531.2247,8974.1456,6686.57,6537.61,1935.32
10/7/2020,1530.53,4051.7914,4469.9356,5966.7,24633.2013,15733.1238,8663.9923,6628.08,6382.53,1902.86
13/7/2020,1559.34,4208.6288,4597.9278,6080.83,25668.0353,16369.7754,8705.756,6839.06,6540.72,1946.76
14/7/2020,1553.07,4143.2107,4544.524,6003.74,25685.0912,16358.996,8606.783,6709.44,6434.28,1946.75
15/7/2020,1511.84,4090.0568,4487.2151,5899.09,25964.5922,16491.6333,8412.7138,6403.03,6128.46,1941.57
16/7/2020,1465.7,3951.7246,4312.6406,5604.28,23949.4391,15370.0183,8163.7628,6025.14,5770.89,1888.52
17/7/2020,1456.31,4015.2734,4339.8063,5708.16,24443.2219,15587.0299,8071.2862,6079.83,5812.49,1876.09
20/7/2020,1511.75,4249.2207,4546.1934,5905.78,24428.7889,15542.9473,8414.4513,6188.47,6020.15,1935.05
21/7/2020,1505.25,4235.8287,4544.7415,5954.22,24820.7461,16090.3165,8314.6613,6213.92,6011.63,1920.24
22/7/2020,1523.28,4273.6215,4534.201,6008.02,25144.3981,16295.9354,8312.8931,6310.1,6002.28,1916.35
23/7/2020,1505.5,4266.4315,4580.2577,6065.08,25180.1028,16681.6455,8228.1289,6228.4,5888.26,1900.25
24/7/2020,1473.05,4087.5112,4391.3307,5722.09,24193.7471,15666.3808,7907.451,5872.09,5612.71,1853.21
27/7/2020,1474.47,4160.4139,4382.4067,5711.48,24473.4309,15963.8012,7861.5805,5925.41,5611.14,1865.82
28/7/2020,1480.68,4185.645,4401.7526,5768.32,25245.6684,15999.417,7878.6848,6021.08,5671.53,1869.09
29/7/2020,1495.24,4249.1686,4499.3227,5979.26,25511.4989,16617.8046,8057.0033,6254.86,5866.53,1883.44
30/7/2020,1489.01,4252.019,4498.8097,5944.17,25667.8178,16703.6696,7967.111,6164.81,5847.63,1883.18
31/7/2020,1485.14,4291.1463,4521.1363,6029.97,25749.8769,16960.3238,8011.5527,6296.01,5917.38,1891.31
3/8/2020,1501.89,4359.1666,4643.5764,6150.37,26055.7317,17351.4068,8129.7638,6458.82,6095.6,1915.99
4/8/2020,1502.76,4372.0435,4628.513,6090.71,25955.7871,17217.8375,8247.0023,6350.45,6004.88,1917.85
5/8/2020,1497.03,4450.1336,4639.5864,6132.62,26270.5791,17495.2587,8150.4194,6402.47,6021.4,1905.09
6/8/2020,1494.15,4487.5848,4628.1317,6112,25722.2619,17113.5459,8271.7899,6358.43,5999.28,1894.96
7/8/2020,1468.93,4450.8567,4637.651,6107.75,25461.7912,16866.3786,8125.1225,6194.24,5900.4,1882.34
10/8/2020,1484.14,4403.49,4666.7532,6155,25480.9147,16883.4952,8229.1902,6176.12,5859.57,1901.09
11/8/2020,1479.15,4306.5674,4611.7874,6085.48,25556.8453,16633.4309,8127.9546,6058.8,5794.7,1895.13
12/8/2020,1485.11,4242.0964,4560.7664,6011.87,25170.5836,16100.0069,8151.0544,6066.77,5832.64,1907.12
13/8/2020,1493.39,4250.1406,4584.0076,6019.82,25300.5268,15829.4871,8135.6217,6038.95,5831.59,1921.56
14/8/2020,1493.31,4271.0616,4648.1511,6095.33,25714.8528,15975.461,8275.5897,6152.74,5897.56,1926.59
17/8/2020,1522.93,4368.9238,4722.8068,6233.22,26070.1599,16175.6918,8572.3181,6261.98,6022.55,1949.21
18/8/2020,1527.21,4412.4177,4739.6697,6240.54,26380.8769,16402.9836,8506.6462,6216.85,5977.4,1952.66
19/8/2020,1518.68,4396.2952,4682.5837,6079.43,26318.1789,15937.4892,8367.5799,6036.29,5839.6,2005.39
20/8/2020,1500.39,4339.9131,4591.768,5983.62,25827.2784,15848.2707,8256.9844,6021.38,5819.2,1988.45
21/8/2020,1501.39,4347.3346,4621.9182,6060.99,26229.098,15985.6983,8314.9693,6096.22,5824.55,2004.93
24/8/2020,1506,4393.6023,4673.7279,6139.01,26690.1316,16054.1474,8262.0244,6245.35,5906.56,1993.12
25/8/2020,1493.3,4362.256,4639.3111,6132.96,27029.9819,16094.5545,8267.9057,6217.52,5862.68,1967.72
26/8/2020,1485.87,4287.1951,4574.0488,6035.56,26925.5486,16045.5077,8142.5477,6034.56,5749.59,1959.82
27/8/2020,1490.22,4309.8545,4624.4012,6068.66,27327.9727,16190.3556,8144.799,6082.66,5806.61,1953.5
28/8/2020,1504.92,4399.0985,4692.9689,6215.92,28195.0961,16723.0251,8337.1652,6183.54,5836.83,1967.47
31/8/2020,1504.41,4407.545,4657.8884,6167.95,28278.2183,16603.746,8256.3719,6120.9,5839.63,1968.01
1/9/2020,1506.35,4445.9436,4706.4481,6284.87,28252.2536,16590.2133,8263.6603,6185.68,5859.37,1986.58
2/9/2020,1494.41,4412.0266,4713.4482,6328.41,28359.8924,16631.3422,8236.3965,6230.65,5872.47,1974.6
3/9/2020,1491.83,4395.5888,4685.3231,6286.35,28179.2896,16569.3464,8184.8579,6143.16,5783.86,1985.18
4/9/2020,1486,4372.0559,4661.4751,6241.08,27525.6973,16314.6763,8134.0419,6119.3,5762.2,1969.7
7/9/2020,1467.46,4301.9125,4564.9887,6129.48,26615.0121,15736.1442,8037.1757,5939.43,5665.08,1952.37
8/9/2020,1499.68,4319.3997,4606.2394,6147.98,26273.2827,15787.2607,8178.868,5951.82,5591.38,1982.29
9/9/2020,1482.81,4216.6443,4521.2443,5948.64,25500.8766,15063.7533,8075.9172,5739.16,5417.64,1977.39
10/9/2020,1474.29,4193.1699,4465.973,5963.98,25690.9854,15033.907,8036.7878,5641.81,5278.11,1960.39
11/9/2020,1464.85,4211.6678,4538.2696,6052.24,26050.7541,15304.4873,8022.1124,5787.71,5354.89,1967.75
14/9/2020,1466.19,4255.7081,4572.9043,6123.8,26126.4704,15140.8102,8050.5691,5842.71,5392.93,1983.55
15/9/2020,1471.95,4307.2646,4615.858,6233.83,26280.5449,15332.2532,8093.0406,5851.43,5395.17,1972.17
16/9/2020,1481.48,4295.0582,4613.2811,6225.14,25855.1185,15070.387,8081.5447,5785.4,5360.91,1975.35
17/9/2020,1481.74,4279.4011,4664.8413,6292.21,25346.9347,14827.976,8048.1714,5791.06,5361.1,1963.68
18/9/2020,1520.68,4368.3719,4718.0663,6351.77,25762.634,15045.3594,8357.1123,5878.32,5436.42,1992.11
21/9/2020,1516.43,4354.6194,4705.5927,6268.39,25408.569,14946.3741,8279.732,5820.48,5446.07,1969.55
22/9/2020,1483.75,4248.997,4607.7534,6173.33,25211.7175,14919.2768,8200.5484,5757.1,5377.69,1946.94
23/9/2020,1476.6,4229.4819,4658.7873,6242.06,25272.8588,15350.3924,8145.6263,5800.56,5382.42,1943.84
24/9/2020,1453.52,4117.1347,4522.7172,6090.53,24848.2505,15092.3577,8033.7856,5667.89,5238.04,1904.88
25/9/2020,1462.18,4110.9729,4518.2188,6096,24948.3092,15130.8544,8058.357,5651.48,5215.4,1894.25
28/9/2020,1473.83,4083.2321,4523.9104,6112.52,25013.04,14883.9856,8084.9332,5640.11,5191.96,1901.65
29/9/2020,1470.82,4103.3939,4556.7596,6155.65,25187.3579,15016.394,8036.0077,5707.22,5239.16,1902.15
30/9/2020,1451.46,4066.2298,4557.4946,6162.78,25268.9458,15117.0116,7978.2382,5678.34,5217.6,1894.98
1/10/2020,1451.46,4066.2298,4557.4946,6162.78,25268.9458,15117.0116,7978.2382,5678.34,5217.6,1894.98
2/10/2020,1451.46,4066.2298,4557.4946,6162.78,25268.9458,15117.0116,7978.2382,5678.34,5217.6,1894.98
5/10/2020,1451.46,4066.2298,4557.4946,6162.78,25268.9458,15117.0116,7978.2382,5678.34,5217.6,1894.98
6/10/2020,1451.46,4066.2298,4557.4946,6162.78,25268.9458,15117.0116,7978.2382,5678.34,5217.6,1894.98
7/10/2020,1451.46,4066.2298,4557.4946,6162.78,25268.9458,15117.0116,7978.2382,5678.34,5217.6,1894.98
8/10/2020,1451.46,4066.2298,4557.4946,6162.78,25268.9458,15117.0116,7978.2382,5678.34,5217.6,1894.98
9/10/2020,1485.34,4177.7955,4719.2432,6220.66,25773.9372,15514.9646,8062.1409,5912.62,5347.76,1915.35
12/10/2020,1508.91,4296.8844,4860.0635,6399.17,26851.6132,16002.8399,8321.5679,6045.04,5428.1,1945.62
13/10/2020,1511.42,4322.4495,4872.9902,6480.62,27122.1984,16159.79,8287.7507,6036.19,5425.38,1941.76
14/10/2020,1497.83,4317.5982,4855.9708,6460.01,26904.7265,16069.3476,8236.7141,5916.61,5383.84,1938.19
15/10/2020,1505.73,4307.1458,4807.6651,6439.42,26660.7478,15940.1002,8273.5365,5892.03,5323.35,1934.08
16/10/2020,1527.95,4286.705,4763.5325,6365.92,26445.6636,15988.4366,8352.0576,5831.26,5259.75,1942.68
19/10/2020,1508.1,4282.6214,4706.2374,6319.47,26059.7102,15577.6406,8334.6636,5793.82,5280.58,1926.78
20/10/2020,1503.98,4302.3651,4748.8222,6453.37,26661.9969,15730.43,8309.0755,5876.73,5297.91,1934.62
21/10/2020,1496.14,4277.323,4691.0854,6462.35,26617.1738,15695.8706,8374.5749,5759.88,5219.77,1930.56
22/10/2020,1489.65,4235.5871,4655.6059,6459.84,26626.4258,15442.5449,8376.6296,5749.76,5180.16,1921.61
23/10/2020,1483.02,4204.4462,4584.3102,6370.83,25952.2455,14937.5067,8372.1124,5647.06,5112.52,1908.94
26/10/2020,1477.6,4195.1519,4620.2294,6375.08,25772.047,15063.814,8195.1574,5709.04,5113.52,1919.85
27/10/2020,1471.02,4222.3414,4622.0601,6340.89,25957.9271,15410.3737,8152.5607,5735.41,5101.47,1910.24
28/10/2020,1474.09,4273.4412,4645.8728,6501.06,26482.0636,15470.6934,8100.5163,5795.99,5114.52,1907.36
29/10/2020,1457,4251.3572,4663.346,6632.96,27054.1956,15757.6339,8103.1819,5777.75,5058.79,1900.38
30/10/2020,1444.25,4162.6153,4602.678,6555.22,26193.3061,15454.0505,7961.1782,5668.16,4983.11,1881.92
2/11/2020,1452.23,4224.7762,4638.4287,6737.88,26236.88,15320.0162,7925.1529,5727.33,4925.27,1900.65
3/11/2020,1476.92,4316.5213,4669.1751,6756.63,26527.8041,15506.0276,8069.5562,5812.15,5026.45,1922.41
4/11/2020,1484.71,4361.5189,4690.451,6910.73,26598.8577,15552.9205,8093.448,5806.35,4996.91,1908.03
5/11/2020,1488.62,4441.5441,4788.4414,7096.33,27049.4008,15599.8028,8171.5402,5919.23,5243.77,1933.95
6/11/2020,1498.25,4464.1752,4762.4087,7158.46,26761.59,15211.8695,8174.0511,5953.42,5236.26,1940.57
9/11/2020,1525.22,4578.9757,4855.1355,7195.58,27271.4165,15498.6508,8336.7011,6112.56,5446.08,1959.08
10/11/2020,1532.36,4584.7549,4840.5335,7056.61,27384.592,15320.2921,8317.5141,6009.7,5376.75,1951.18
11/11/2020,1556.33,4599.8717,4806.2844,6895.67,27213.2637,14958.1722,8299.684,5822.36,5225.23,1964.24
12/11/2020,1546.21,4644.3254,4792.2878,7010.95,27175.1514,15107.5333,8221.2747,5864.08,5227.25,1949.76
13/11/2020,1531.86,4632.5172,4781.5345,7023.63,26723.6215,15032.8315,8075.7044,5850.72,5214.21,1931.31
16/11/2020,1577.83,4804.0821,4825.4847,7010.27,27326.0853,15160.8796,8170.346,5802.15,5173.88,1951.07
17/11/2020,1578.51,4765.0105,4802.9546,7006.92,26991.1928,14777.765,8251.2282,5771.68,5147.48,1952.76
18/11/2020,1574.96,4779.2451,4779.5452,6967.2,26810.1649,14565.4202,8370.2689,5729.69,5169.12,1957.45
19/11/2020,1569.3,4736.1149,4821.4341,7035.2,27143.9626,14663.3349,8410.9763,5771.92,5205.46,1953.33
20/11/2020,1587.95,4822.2282,4886.4441,7134.9,27328.3747,14746.634,8367.6058,5763.46,5198.87,1961.54
23/11/2020,1660.92,4922.3555,4956.3551,7206.53,27528.6909,14715.089,8508.9784,5733.8,5197.3,1975.76
24/11/2020,1666.71,4941.6487,4963.3173,7137.52,27448.8609,14585.1942,8435.2105,5723.72,5225.98,1962.44
25/11/2020,1657.07,4799.7074,4875.972,7061.47,26726.7729,14270.6889,8408.1167,5651.73,5186.65,1953.16
26/11/2020,1657.24,4775.2378,4883.7271,6957.08,26805.5621,14233.4124,8497.9398,5614.01,5176.43,1995.93
27/11/2020,1661.24,4781.5813,4928.404,7021.41,27056.5549,14317.4439,8666.8369,5658.74,5156.98,1994.28
30/11/2020,1657.14,4768.6232,4908.4075,7001.48,26523.4829,14350.7614,8637.2103,5684.03,5143.79,1977.47
1/12/2020,1673.88,4813.591,5003.2448,7129.73,26958.8483,14752.4081,8881.6892,5797.06,5202.96,1985.33
2/12/2020,1681.56,4803.62,5005.7243,7148.04,27044.1535,14711.9154,8861.1952,5808.66,5232.35,1975.24
3/12/2020,1642.01,4715.9646,4968.5409,7109.53,27319.3407,15063.8352,8839.1368,5799.45,5185.93,1971.26
4/12/2020,1638.53,4772.4524,4992.2695,7074.87,27907.4059,15245.1021,8738.3021,5812.58,5179.54,1963.36
7/12/2020,1613.95,4726.3474,4973.2549,7046.48,28110.9283,15071.8807,8569.5172,5804.42,5122.76,1937.65
8/12/2020,1604.14,4721.5095,4967.936,7040.22,28281.2954,15044.8997,8511.6243,5787.43,5104.54,1933.9
9/12/2020,1601.14,4668.9906,4887.5357,6850.95,27972.0016,14859.5995,8413.0453,5687.01,4999.87,1911.51
10/12/2020,1605.1,4667.7699,4907.1997,6860.06,27995.6539,14968.5846,8378.4609,5679.09,4976.12,1901.93
11/12/2020,1611.01,4618.8028,4842.5638,6779.85,27825.0213,14817.6421,8262.4249,5558.38,4905.6,1878
14/12/2020,1558.14,4622.0092,4894.7401,6851.51,28533.6268,14990.5663,8337.354,5588.01,4890.07,1880.48
15/12/2020,1549.98,4637.8056,4923.791,6926.86,28441.8166,15256.8625,8280.2187,5597.91,4895.84,1873.7
16/12/2020,1548.59,4634.2022,4928.1594,6903.53,28736.8504,15338.3785,8272.3047,5545.1,4792.6,1869.85
17/12/2020,1578.43,4730.8047,4954.5143,6957.49,29076.4894,15713.6598,8394.3878,5560.88,4812.1,1891.98
18/12/2020,1618.9,4783.0478,4979.24,6978.48,28760.8788,15650.1665,8289.4643,5533.33,4782.46,1914.15
21/12/2020,1610.8,4862.7949,5095.0256,7112.18,29148.7406,15831.6988,8282.6791,5630.85,4826.15,1910.52
22/12/2020,1542.42,4707.6542,5018.1235,6979.99,29061.3776,15762.251,8062.7874,5495.06,4723.22,1875.76
23/12/2020,1558.29,4731.4666,5138.3064,7101.98,29160.3123,15707.2914,8093.8092,5599.78,4773.25,1908.94
24/12/2020,1555.89,4754.6612,5110.1061,7050.07,28846.9585,15671.9359,8069.3063,5546.42,4678.66,1895.56
25/12/2020,1585.15,4898.0354,5211.3301,7060.82,28940.0187,15969.5542,8081.228,5539.4,4690.26,1951.75
28/12/2020,1578.37,4896.6382,5193.7266,7137.36,29699.5352,15781.4943,8113.5941,5463.68,4621.29,1950.82
29/12/2020,1547.12,4812.6313,5110.818,7026.71,29354.8848,15641.4099,8154.1073,5538.3,4801.01,1911.99
30/12/2020,1560.95,4865.9334,5188.5563,7152.05,29938.8236,15860.3355,8207.0573,5625.07,4801.05,1911.89
31/12/2020,1563.9,4920.1768,5299.8149,7349.12,30350.8576,16030.0649,8389.8143,5725.32,4832.33,1911.77
1/1/2021,1563.9,4920.1768,5299.8149,7349.12,30350.8576,16030.0649,8389.8143,5725.32,4832.33,1911.77
4/1/2021,1578.66,5072.8025,5482.8864,7479.48,31552.5653,16031.3386,8286.2859,5790,4901.28,1917.75
5/1/2021,1558.41,5171.0672,5565.9447,7563.1,33160.6096,16358.2092,8225.7262,5985.93,4992.46,1891.81
6/1/2021,1580.75,5252.0352,5587.3256,7529.21,33425.807,16632.2324,8343.5734,5906.48,4917.26,1914.23
7/1/2021,1608.6,5427.5909,5735.9107,7713.05,33862.3451,16735.4966,8414.7738,5903.23,4824.71,1900.52
8/1/2021,1623.96,5438.1071,5706.3119,7751.46,32922.4054,16773.6117,8422.4975,5990.01,4891.25,1914.11
11/1/2021,1579,5319.3982,5590.483,7820.67,31845.8622,16481.534,8368.0382,6037.48,4976.46,1865.07
12/1/2021,1608.99,5436.9893,5767.0089,8012.29,32558.7712,16727.6422,8652.6242,6147.94,5027.59,1868.3
13/1/2021,1624.79,5393.6005,5775.097,7990.62,32190.9884,16464.1482,8582.4511,6183.48,5126.08,1905.3
14/1/2021,1614.14,5305.1755,5627.2184,7749.68,31365.4601,16258.9996,8485.8474,6143.69,5196.49,1907.15
15/1/2021,1628.79,5316.3389,5588.825,7757.39,30741.2306,16216.9043,8616.4787,6033.34,5093.15,1900
18/1/2021,1642.4,5433.9006,5660.9405,7812.43,30681.8676,16255.5819,8746.9831,6208.25,5240.64,1895.01
19/1/2021,1643.1,5327.3406,5568.583,7647.79,30063.3907,15988.012,8763.1535,6111.05,5180.23,1898.41
20/1/2021,1644.14,5430.6207,5669.0719,7732.45,30264.0184,16516.9319,8671.3438,6138.17,5210.59,1882.84
21/1/2021,1654.46,5558.9487,5800.1544,7851.13,30936.3456,16886.3012,8703.0124,6231.15,5224.32,1882.64
22/1/2021,1622.46,5619.8843,5866.2579,7923.53,30901.0689,17604.0452,8538.7848,6180.1,5088.54,1858.5
25/1/2021,1601.11,5667.2885,5887.1486,8048.17,32076.4104,17698.2237,8548.1192,6118.81,5052.12,1856.42
26/1/2021,1605.18,5571.48,5750.4578,7855.98,31811.5361,17214.5728,8404.2472,5973.69,4975.06,1853.58
27/1/2021,1613.25,5569.5091,5846.4485,7890.13,31537.1124,17120.044,8453.1895,6039.31,4957.75,1860
28/1/2021,1577.96,5370.45,5631.5436,7643.96,30952.8553,16618.9542,8346.3128,5781.84,4772.97,1873.28
29/1/2021,1545.87,5336.033,5579.1365,7623.97,30902.3635,16492.2648,8274.5925,5738.27,4739.21,1861
1/2/2021,1558.18,5498.8074,5618.1787,7732.59,31002.152,16834.1331,8365.1593,5796.17,4649.16,1858.78
2/2/2021,1563.33,5624.9439,5703.5726,8048.74,31959.5922,17106.7658,8320.288,5845.07,4639.76,1843.76
3/2/2021,1572.27,5641.1081,5646.7827,8010.93,32148.7676,17211.187,8322.1904,5647.91,4548,1814.48
4/2/2021,1573.22,5593.954,5594.318,7915.55,32235.1557,16984.0355,8318.2588,5590.45,4552.21,1784.59
5/2/2021,1540.9,5383.4813,5550.0423,7868.27,32534.2666,17348.2145,8436.1314,5464.99,4529.67,1772.76
8/2/2021,1571.66,5618.4135,5644.0434,7977.43,33185.6579,17713.9325,8443.4112,5511.57,4597.92,1772.79
9/2/2021,1607.63,5833.9751,5812.1496,8132.43,33989.8966,18062.4664,8495.2579,5657.74,4704.99,1781.68
10/2/2021,1610.17,5968.5982,5895.7558,8323.09,35165.7803,18574.0854,8493.8374,5785.47,4784.58,1792.23
11/2/2021,1610.17,5968.5982,5895.7558,8323.09,35165.7803,18574.0854,8493.8374,5785.47,4784.58,1792.23
12/2/2021,1610.17,5968.5982,5895.7558,8323.09,35165.7803,18574.0854,8493.8374,5785.47,4784.58,1792.23
15/2/2021,1610.17,5968.5982,5895.7558,8323.09,35165.7803,18574.0854,8493.8374,5785.47,4784.58,1792.23
16/2/2021,1610.17,5968.5982,5895.7558,8323.09,35165.7803,18574.0854,8493.8374,5785.47,4784.58,1792.23
17/2/2021,1610.17,5968.5982,5895.7558,8323.09,35165.7803,18574.0854,8493.8374,5785.47,4784.58,1792.23
18/2/2021,1707.46,6169.9224,5894.5447,8232.12,34102.9304,17879.151,8659.029,5774.15,4814.59,1811.99
19/2/2021,1727.2,6150.7872,5882.8955,8177.67,34649.7419,17899.3071,8728.4411,5821.9,4880.83,1847.95
22/2/2021,1782.38,6269.8197,5731.7008,7768.11,33029.3359,17140.3381,8585.6218,5696.56,4794.39,1865.94
23/2/2021,1751.51,6145.6982,5749.1747,7649.45,32693.9303,17078.0866,8634.4754,5688.03,4779.3,1864.46
24/2/2021,1703.28,5907.6332,5614.7618,7507.19,31502.1233,16418.4865,8542.0949,5636.12,4727.47,1855.79
25/2/2021,1710.93,5912.634,5637.051,7526.7,31176.7431,16401.09,8734.3639,5567.69,4700.52,1863.42
26/2/2021,1653.01,5713.3689,5511.4183,7340.14,30319.7884,16123.8826,8492.7848,5478.75,4682.78,1849.43
1/3/2021,1671.58,5882.6589,5662.6562,7546.91,30668.1185,16334.9008,8476.1705,5642.08,4769.74,1850.19
2/3/2021,1661.68,5742.4173,5633.6773,7496.75,30037.0655,15999.0931,8391.387,5655.39,4727.27,1879.22
3/3/2021,1714.27,5893.337,5655.7503,7561.1,30440.0812,16269.3483,8669.6824,5692.47,4780.32,1898.21
4/3/2021,1705.21,5697.0282,5443.4982,7330.39,29122.6811,15656.7048,8568.8553,5524.66,4694.9,1912.79
5/3/2021,1701.62,5559.2429,5431.6039,7341.4,29116.584,15687.4325,8521.0798,5568.86,4744.54,1913
8/3/2021,1707.24,5434.7145,5198.1199,7048.74,27586.8153,14875.0535,8405.7734,5396.83,4694.31,1950.52
9/3/2021,1669.49,5311.8935,5078.5773,6956.72,26780.5295,14422.6929,8254.145,5232.12,4590.2,1925.2
10/3/2021,1651.13,5326.2493,5091.5247,7089.29,27206.7716,14674.2886,8199.7096,5176.02,4558.85,1919.65
11/3/2021,1688.77,5557.8394,5208.6715,7167.91,27962.5878,15046.9164,8413.824,5259.43,4588.96,1960.4
12/3/2021,1712.28,5601.4069,5253.8577,7222.76,27936.9823,15081.8897,8455.7286,5184.89,4547.52,2043.98
15/3/2021,1740.54,5534.5259,5170.579,7091.83,26899.0407,14545.1579,8430.4894,5021.18,4418.63,2031.08
16/3/2021,1704.28,5509.6828,5196.5747,7167.69,27356.4542,14704.5811,8529.1251,4998.39,4461.27,2055.88
17/3/2021,1714.54,5534.7171,5241.8619,7304.25,27854.6883,14801.2009,8416.0181,5063.75,4557.61,1995.8
18/3/2021,1703.62,5605.4077,5281.6269,7378.11,28370.5608,15122.5097,8411.782,5058.75,4544.58,2011.17
19/3/2021,1671,5455.5985,5174.3565,7189.71,27592.7464,14833.0006,8209.8433,4961.57,4476.7,2028.72
22/3/2021,1681.04,5431.1377,5276.1336,7310.87,27701.7413,14962.1843,8338.2206,5035.24,4530.89,2123.08
23/3/2021,1644.67,5232.0541,5177.3987,7178.98,27644.3336,14918.4013,8332.1708,4995.26,4534.72,2075.01
24/3/2021,1608.61,5007.1516,5053.2255,7070.86,27477.6101,14862.8474,8244.0452,4915.41,4464.47,2104.74
25/3/2021,1621.78,5082.6964,5058.8486,7044.18,27426.4102,15002.7619,8197.1306,4940.17,4447.71,2044.83
26/3/2021,1630.66,5211.5902,5194.033,7234.22,28048.2788,15458.4766,8266.7985,5066.22,4545.72,2086.48
29/3/2021,1690.38,5254.6284,5184.171,7202.74,28276.8804,15413.993,8267.7371,5042.95,4517.35,2117.72
30/3/2021,1692.1,5315.685,5268.3874,7239,28564.948,15625.5207,8299.6349,5064.62,4504.07,2106.98
31/3/2021,1680.47,5217.3855,5222.581,7176.34,28269.0018,15488.6523,8247.6345,5071.68,4532.23,2138.8
1/4/2021,1672.19,5306.041,5265.0905,7323.59,28735.9427,15822.8148,8264.4565,5148.14,4531.42,2126.39
2/4/2021,1662.8,5322.4561,5272.141,7449.18,29556.0825,15914.2019,8226.4962,5237.38,4570.55,2081.19
5/4/2021,1662.8,5322.4561,5272.141,7449.18,29556.0825,15914.2019,8226.4962,5237.38,4570.55,2081.19
6/4/2021,1669.59,5331.5021,5304.1349,7376.77,29296.1988,15701.7402,8226.1918,5255.62,4566.56,2081.99
7/4/2021,1676.6,5388.9256,5290.9135,7327.82,28589.7346,15630.9338,8200.1915,5241.5,4547.57,2105.49
8/4/2021,1677.01,5434.5084,5244.0545,7329.66,28940.1704,15865.8973,8190.6919,5238.48,4499.24,2059.87
9/4/2021,1692.68,5385.3954,5161.2222,7231.24,28370.7017,15625.51,8119.4513,5198.59,4408.69,2061.14
12/4/2021,1679.5,5217.6552,5021.8852,7072.55,28077.4672,15215.2448,8066.5123,5080.48,4376.39,2090.56
13/4/2021,1653.41,5204.2113,5001.5412,6930.42,28339.5012,15385.558,8028.2984,5108.14,4378.66,2044.4
14/4/2021,1670.53,5289.3332,5057.0381,7130.55,28492.9142,15443.3409,8024.7991,5178.5,4400.76,2043.74
15/4/2021,1682.59,5316.2513,5066.9009,7070.37,28270.2268,15407.9536,7945.2772,5169.24,4385.44,2011.6
16/4/2021,1713.05,5312.9812,5083.4053,7153.83,28455.272,15365.975,7987.3177,5186.68,4446.69,2022.33
19/4/2021,1719.99,5451.0135,5193.5205,7369.86,28959.6611,15758.6316,8110.2446,5372.5,4506.28,2024.55
20/4/2021,1710.95,5467.8138,5188.8224,7334.37,29261.6725,15806.2781,8087.3027,5347.82,4456.7,2023.42
21/4/2021,1694.25,5433.698,5168.1124,7314.04,29466.3523,16109.5324,8135.6214,5353.96,4415.34,2001.69
22/4/2021,1697.04,5447.6204,5162.8712,7299.09,29415.4397,16119.9767,8097.0072,5401.86,4500.31,2001.05
