Date,.dMIHK0EGI0G,.dMIHK0MLI0G,.dMIHK0CGI0G,.dMIHK0TPI0G,.dMIHK0ACI0G,.dMIHK0CAI0G,.dMIHK0CVI0G,.dMIHK0RTI0G,.dMIHK0FDI0G,.dMIHK0FBI0G,.dMIHK0PBI0G,.dMIHK0BKI0G,.dMIHK0DFI0G,.dMIHK0ISI0G,.dMIHK0SSI0G,.dMIHK0THI0G,.dMIHK0SEI0G,.dMIHK0TSI0G,.dMIHK0MDI0G,.dMIHK0ULI0G,.dMIHK0REI0G
2019-11-13 00:00:00+00:00,0.943631,,1432.505751,1631.797243,2168.155134,1122.170722,2698.864193,176.68342,708.84093,1554.410201,1023.036904,2164.388865,2530.79556,3551.263015,2427.942724,620.696594,1678.002658,5350.911622,231.576998,2775.434032,1867.515264
2019-11-14 00:00:00+00:00,0.930835,,1414.045517,1605.359771,2183.148358,1100.447929,2681.092821,175.012914,696.744668,1541.571996,1020.485865,2129.589358,2527.823573,3489.601213,2382.729638,629.721737,1699.099403,5219.895815,229.458906,2772.122312,1847.604158
2019-11-15 00:00:00+00:00,0.934268,,1415.456186,1613.743264,2178.774057,1099.820197,2688.007759,173.723067,699.163921,1563.286816,1027.583083,2127.660973,2515.492996,3517.006458,2319.431317,621.747291,1689.362444,5191.434006,225.780626,2763.402191,1847.323054
2019-11-18 00:00:00+00:00,0.936298,,1436.256017,1623.235709,2210.842047,1132.338066,2704.417053,174.846496,717.308313,1553.177779,1015.907901,2146.40294,2555.483673,3585.519571,2405.336181,619.350347,1690.98527,5264.498416,225.003601,2784.499136,1873.863794
2019-11-19 00:00:00+00:00,0.954556,,1446.122949,1639.900089,2215.553055,1156.260469,2722.117534,179.383481,724.56607,1583.781639,1056.901926,2178.068505,2622.676142,3631.194979,2418.900107,628.972379,1718.573322,5295.32657,227.706976,2809.49167,1905.245474
2019-11-20 00:00:00+00:00,0.930368,,1437.795932,1642.720176,2202.430153,1158.2381,2702.17971,177.254936,720.937191,1549.313917,1053.664384,2168.122274,2596.787899,3553.546785,2396.293563,635.842877,1726.687454,5367.426027,228.345371,2799.601417,1902.665016
2019-11-21 00:00:00+00:00,0.930368,,1416.859547,1623.92945,2192.163261,1136.704492,2650.172194,175.262843,718.517939,1501.388534,1078.340239,2137.783248,2566.822182,3503.303836,2351.080477,626.600634,1669.888525,5287.175008,226.345531,2777.442657,1876.190903
2019-11-22 00:00:00+00:00,0.905712,,1427.750771,1614.677567,2173.625287,1141.936211,2669.009409,176.199846,720.937191,1500.01636,1073.058588,2145.924163,2561.394638,3530.709081,2364.644403,627.261601,1660.151566,5290.821569,225.243196,2776.512168,1880.207721
2019-11-25 00:00:00+00:00,0.896349,,1437.881932,1644.933753,2148.365171,1142.588091,2699.868275,180.229112,725.775696,1515.121344,1063.509128,2172.898568,2599.345149,3658.600225,2418.900107,624.179654,1665.020045,5308.449954,227.159544,2799.410945,1919.598671
2019-11-26 00:00:00+00:00,0.91211,,1434.634263,1631.517307,2149.335536,1159.939325,2712.127928,178.823664,707.631304,1513.206376,1052.961825,2168.315639,2589.086091,3624.343668,2414.378798,631.098833,1660.151566,5384.545346,221.222905,2785.5558,1907.278156
2019-11-27 00:00:00+00:00,0.909145,,1435.119571,1673.587935,2158.767948,1171.101433,2716.458007,181.043043,711.260182,1534.530053,1057.634319,2167.246568,2584.431686,3644.897602,2405.336181,635.674426,1695.85375,5342.176907,219.96662,2787.712817,1919.963795
2019-11-28 00:00:00+00:00,0.921473,,1424.620617,1670.67175,2142.874974,1172.79897,2678.82596,181.890254,717.308313,1519.358515,1057.332693,2157.903329,2605.472085,3663.167765,2405.336181,639.121231,1678.002658,5286.000437,223.099391,2791.594491,1917.025134
2019-11-29 00:00:00+00:00,0.915542,,1410.752854,1644.962233,2115.248393,1151.569389,2632.534153,182.057625,707.631304,1490.857004,1051.558262,2129.771504,2573.224516,3580.95203,2373.68702,629.97956,1658.528739,5266.840315,222.083451,2766.431018,1894.150628
2019-12-02 00:00:00+00:00,0.902747,,1396.228779,1644.719773,2117.401913,1139.216022,2663.511228,179.840047,691.906164,1499.419731,1044.3638,2130.19019,2575.14258,3603.789734,2310.3887,628.351234,1652.037433,5262.310645,221.703597,2762.315649,1889.456225
2019-12-03 00:00:00+00:00,0.878091,,1396.72377,1634.674974,2137.971114,1121.306252,2645.848796,176.392509,697.954294,1481.856568,1035.263904,2123.197039,2573.368415,3608.357275,2292.303465,631.490681,1653.660259,5281.338576,216.722657,2769.05262,1883.4826
2019-12-04 00:00:00+00:00,0.850003,,1380.337365,1623.052051,2130.396874,1117.312983,2614.145057,175.440736,712.469808,1454.911515,998.256057,2090.893216,2548.986874,3546.695474,2278.73954,635.043471,1656.905912,5220.186407,218.039029,2743.348593,1859.096046
2019-12-05 00:00:00+00:00,0.821914,,1393.088964,1637.247802,2164.705528,1125.794883,2625.512162,176.834975,717.308313,1465.750026,983.516472,2102.990951,2541.012399,3542.127933,2342.03786,645.334938,1713.704842,5263.205587,217.054858,2760.282003,1874.836064
2019-12-06 00:00:00+00:00,0.837675,,1405.608506,1654.541385,2149.704721,1135.330145,2668.964265,176.429725,720.937191,1508.148216,971.453924,2123.24421,2576.631178,3560.398096,2364.644403,653.915186,1739.670067,5255.87007,216.84283,2765.913689,1896.563474
2019-12-09 00:00:00+00:00,0.850003,,1399.798958,1658.920693,2141.982807,1130.960736,2644.098053,175.766227,719.727565,1477.076646,949.665702,2116.023226,2566.733018,3544.411703,2346.559169,647.082117,1733.178761,5215.496081,215.994717,2756.141803,1896.444906
2019-12-10 00:00:00+00:00,0.868728,,1393.86267,1652.134362,2127.425023,1111.469162,2620.775777,175.730293,713.679434,1467.914395,949.556772,2112.999902,2552.543681,3535.276622,2296.824774,650.793839,1747.7842,5150.268002,217.735145,2749.226064,1883.130229
2019-12-11 00:00:00+00:00,0.859833,,1389.99806,1703.616523,2125.942158,1110.670374,2626.919288,176.002115,699.163921,1462.291344,938.750762,2107.440477,2558.177042,3562.681867,2305.867391,649.887097,1736.424414,5153.768212,215.994717,2767.52473,1888.3307
2019-12-12 00:00:00+00:00,0.844073,,1401.818662,1723.694526,2147.329689,1113.582816,2729.490316,175.975305,701.583173,1473.949488,935.469405,2137.044531,2597.600603,3642.613832,2292.303465,650.427089,1786.732037,5180.194395,212.134005,2796.846135,1907.356117
2019-12-13 00:00:00+00:00,0.856401,,1444.897026,1736.304029,2207.855897,1133.550367,2875.100024,178.45766,716.098687,1491.054164,923.569951,2191.589225,2656.877729,3775.072516,2319.431317,657.979948,1796.468996,5198.126132,213.542233,2839.798865,1947.178348
2019-12-16 00:00:00+00:00,0.856401,,1451.526761,1728.897439,2229.987921,1108.461179,2892.286664,177.498536,708.84093,1470.558097,871.868061,2170.19407,2621.833641,3699.708092,2319.431317,657.577164,1788.354863,5203.296912,212.966234,2856.397894,1927.710554
2019-12-17 00:00:00+00:00,0.868728,,1463.652647,1730.563275,2236.596157,1116.934332,2895.718183,180.734109,710.050556,1484.39061,862.327228,2192.076442,2672.341925,3736.248419,2301.346083,674.221371,1764.012465,5195.552261,213.814347,2851.064689,1920.292304
2019-12-18 00:00:00+00:00,0.881056,,1452.780756,1740.633931,2229.317265,1128.348073,2879.749961,182.809798,695.535042,1446.33855,881.171821,2182.578769,2680.628975,3713.410715,2314.910008,678.707869,1746.161373,5168.098921,214.95046,2848.874036,1917.156494
2019-12-19 00:00:00+00:00,0.881056,,1443.415428,1737.097748,2197.832787,1125.697828,2872.381209,182.641988,694.325416,1448.844454,893.285088,2169.070017,2653.556017,3660.883995,2382.729638,681.212816,1752.652679,5133.896819,212.029717,2837.902794,1923.385091
2019-12-20 00:00:00+00:00,0.878091,,1456.293831,1743.533613,2185.58232,1139.962814,2838.179659,185.055359,693.11579,1450.786297,915.525132,2169.971322,2666.673268,3649.465143,2455.070575,676.445795,1734.801587,5105.982524,216.010601,2842.70795,1949.731474
2019-12-23 00:00:00+00:00,0.887454,,1449.339281,1735.165607,2208.975697,1149.105606,2857.507446,186.633349,699.163921,1468.148572,899.31338,2172.085983,2661.432458,3617.492357,2441.50665,672.076303,1736.424414,5118.653405,208.745004,2849.402312,1949.181794
2019-12-24 00:00:00+00:00,0.917572,,1451.365277,1740.660266,2198.281932,1144.89013,2868.811781,185.298741,697.954294,1469.207387,895.360501,2171.97672,2638.182028,3626.627439,2459.591884,680.501782,1755.898332,5140.188207,207.200719,2842.190976,1950.251753
2019-12-27 00:00:00+00:00,0.902279,,1459.856721,1749.714393,2218.038924,1136.312338,2934.723708,187.036507,694.325416,1471.772156,887.639357,2174.914442,2672.517709,3697.424322,2441.50665,680.633833,1772.126598,5144.565565,210.365259,2860.440184,1956.531203
2019-12-30 00:00:00+00:00,0.899314,,1467.000629,1751.881491,2272.627551,1146.334457,2934.650911,187.385117,693.11579,1482.387026,884.264546,2179.19957,2669.673354,3752.234812,2409.857489,678.95283,1729.933107,5132.773654,210.44123,2860.43094,1974.269309
2019-12-31 00:00:00+00:00,0.892916,,1453.562729,1735.344579,2257.552907,1135.34165,2928.194175,189.127856,690.696537,1461.364969,881.474052,2154.325536,2636.564779,3736.248419,2382.729638,680.479821,1754.275506,5097.526559,210.865287,2841.546026,1978.148996
2020-01-01 00:00:00+00:00,0.892916,,1453.562729,1735.344579,2257.552907,1135.34165,2928.194175,189.127856,690.696537,1461.364969,881.474052,2154.325536,2636.564779,3736.248419,2382.729638,680.479821,1754.275506,5097.526559,210.865287,2841.546026,1978.148996
2020-01-02 00:00:00+00:00,0.877623,,1468.583819,1736.165295,2317.777645,1144.440488,3045.691508,191.697633,691.906164,1486.285052,882.410908,2166.406487,2712.975997,3868.707104,2373.68702,679.578306,1845.153793,5104.851692,212.317716,2852.660735,1975.755668
2020-01-03 00:00:00+00:00,0.886986,,1467.219781,1729.352448,2334.710461,1145.041368,2999.045454,190.037709,695.535042,1474.808323,864.590355,2167.109902,2772.117849,3891.544808,2364.644403,676.436281,1819.188568,5131.546825,209.849347,2849.071339,1975.492116
2020-01-06 00:00:00+00:00,0.898846,,1456.190691,1717.758856,2326.539402,1142.443269,2978.064135,187.410398,696.744668,1462.34253,873.958131,2153.212359,2786.039668,3850.436941,2364.644403,680.833477,1783.486384,5148.511846,214.782634,2839.630287,1954.771191
2020-01-07 00:00:00+00:00,0.870758,,1456.749926,1711.044613,2331.215629,1140.748641,3005.371681,186.645993,697.954294,1466.269512,868.281066,2155.221753,2799.734974,3896.112349,2369.165712,685.118466,1794.84617,5226.501499,216.387005,2851.136402,1949.652869
2020-01-08 00:00:00+00:00,0.883553,,1441.131419,1708.652937,2315.845636,1143.571407,2994.923616,184.339578,694.325416,1476.693706,857.621278,2148.138963,2781.315746,3827.599236,2328.473934,681.281131,1773.749424,5210.968432,215.614862,2849.168457,1942.537899
2020-01-09 00:00:00+00:00,0.867793,,1455.528517,1734.427414,2362.041693,1169.844413,3016.174699,184.677497,687.067659,1533.231838,886.629894,2184.471236,2849.530135,3909.814972,2369.165712,680.341388,1814.320088,5245.408492,217.64329,2863.709783,1968.939697
2020-01-10 00:00:00+00:00,0.846102,,1460.141533,1738.661558,2400.583551,1173.094722,3047.685457,184.695848,690.696537,1523.106812,864.468972,2207.380567,2852.417475,3928.085135,2396.293563,685.166673,1871.119018,5274.153981,220.427975,2861.31469,1977.851709
2020-01-13 00:00:00+00:00,0.824411,,1469.894315,1747.864898,2439.273084,1185.508102,3044.591325,186.191677,688.277285,1511.344001,867.935219,2226.957618,2905.610412,3957.774151,2373.68702,685.968844,1863.004885,5259.879655,215.070633,2892.65278,2001.399594
2020-01-14 00:00:00+00:00,0.782747,,1488.679676,1757.590017,2415.436683,1181.620853,3108.865598,187.167875,693.11579,1527.09967,888.618879,2229.697502,2879.831743,3987.463166,2360.123095,693.212877,1906.821202,5331.847316,215.690833,2900.192773,2005.684414
2020-01-15 00:00:00+00:00,0.752942,,1486.038963,1760.290826,2398.799217,1186.039049,3102.591664,190.153711,694.325416,1504.792533,875.784793,2242.246118,2899.962009,3957.774151,2509.326279,705.484985,1880.855977,5287.885989,216.462976,2892.946363,2005.471009
2020-01-16 00:00:00+00:00,0.689118,,1493.778612,1761.016521,2378.67916,1187.126526,3111.075979,190.704235,683.43878,1517.581329,892.025666,2255.592722,2885.216099,3989.746937,2518.368896,700.951524,1874.364671,5366.519734,217.463031,2902.252657,2022.496297
2020-01-17 00:00:00+00:00,0.689118,,1506.02645,1789.959638,2298.777389,1200.005952,3141.804188,193.056613,688.277285,1536.448613,905.912771,2303.200576,2907.102161,3955.49038,2522.890205,713.859866,1900.329896,5348.750876,218.219288,2930.021215,2043.261981
2020-01-20 00:00:00+00:00,0.566153,,1504.496153,1773.397734,2296.550031,1194.435146,3001.422605,194.060343,688.277285,1533.97682,905.916346,2272.922067,2904.558744,3870.990874,2568.103291,725.832273,1931.1636,5357.737289,217.735145,2921.933829,2027.354507
2020-01-21 00:00:00+00:00,0.497648,,1478.60325,1744.928999,2217.534306,1164.801843,2873.425634,187.563908,676.181023,1467.975872,901.286934,2215.062446,2816.593382,3738.53219,2509.326279,702.519864,1854.890752,5300.894648,213.662406,2880.025447,1969.286924
2020-01-22 00:00:00+00:00,0.562564,,1492.746645,1759.434706,2280.441667,1163.60312,2904.802669,189.691063,676.181023,1481.592697,901.868612,2228.562094,2852.276963,3791.058909,2459.591884,717.136429,1906.821202,5299.017553,220.599253,2899.077415,1962.751111
2020-01-23 00:00:00+00:00,0.551329,,1477.915857,1719.810176,2219.983175,1147.513688,2806.456649,186.001115,674.971397,1445.346701,900.152626,2200.39274,2793.172277,3781.923828,2364.644403,707.808641,1850.022272,5303.422255,217.2068,2875.791604,1934.191926
2020-01-24 00:00:00+00:00,0.549612,,1482.167675,1726.038166,2255.411629,1145.624577,2822.466562,185.33056,653.198126,1438.097318,875.820858,2194.482124,2815.76024,3791.058909,2436.985341,711.282883,1874.364671,5341.463484,218.266942,2879.836468,1934.025378
2020-01-27 00:00:00+00:00,0.549612,,1482.167675,1726.038166,2255.411629,1145.624577,2807.39298,185.33056,653.198126,1438.097318,861.57069,2194.482124,2815.76024,3791.058909,2436.985341,711.282883,1874.364671,5341.463484,218.266942,2879.836468,1934.025378
2020-01-28 00:00:00+00:00,0.549612,,1471.833295,1726.038166,2255.411629,1145.624577,2807.593915,185.33056,613.280463,1438.097318,855.341623,2194.482124,2815.76024,3791.058909,2436.985341,711.282883,1874.364671,5341.463484,218.266942,2879.836468,1932.609867
2020-01-29 00:00:00+00:00,0.512005,,1437.068614,1687.592696,2145.422165,1099.860812,2681.646436,176.800678,618.118968,1413.696358,835.107448,2132.916633,2734.163318,3690.573011,2387.250946,676.329491,1820.811394,5276.391347,216.418774,2833.023909,1874.560854
2020-01-30 00:00:00+00:00,0.542746,,1408.780339,1654.321936,2100.788932,1066.360133,2609.593978,167.615274,622.957472,1365.702033,819.960943,2094.184053,2671.544248,3576.384489,2337.516552,645.880886,1699.099403,5253.347582,214.58649,2797.050312,1839.222372
2020-01-31 00:00:00+00:00,0.517154,,1404.084978,1649.224279,2057.041744,1056.208206,2611.107189,166.465043,622.957472,1363.073585,814.512089,2090.702487,2680.103062,3551.263015,2346.559169,648.898928,1721.818975,5240.448032,213.390291,2806.393601,1826.407245
2020-02-03 00:00:00+00:00,0.504202,,1397.290049,1637.189865,2045.381974,1045.948168,2668.050937,166.127661,614.490089,1362.993417,825.472934,2079.391585,2694.412222,3585.519571,2310.3887,648.388132,1707.213536,5270.330325,210.51375,2785.444376,1805.496964
2020-02-04 00:00:00+00:00,0.509976,,1409.976451,1645.939897,2088.532343,1060.822571,2634.142642,168.488904,630.215229,1380.918069,857.651248,2090.782901,2733.574391,3619.776127,2337.516552,644.493395,1712.082015,5310.838522,216.462976,2780.735484,1826.227974
2020-02-05 00:00:00+00:00,0.516998,,1422.919128,1648.363388,2165.246873,1066.274655,2663.022148,167.14269,642.311491,1394.00817,873.227581,2090.975588,2756.932642,3622.059898,2355.601786,645.683325,1806.205955,5335.768918,219.051517,2782.675879,1827.34471
2020-02-06 00:00:00+00:00,0.494371,,1454.560281,1679.087906,2216.04532,1084.665831,2762.152189,170.816957,664.084762,1429.039874,875.168044,2132.88398,2820.631756,3701.991863,2382.729638,650.752769,1815.942915,5376.680919,220.307803,2845.353165,1874.186109
2020-02-07 00:00:00+00:00,0.493435,,1443.522268,1673.427958,2165.025362,1085.249811,2737.310274,169.459461,654.407753,1434.157199,877.955261,2152.602914,2796.710864,3663.167765,2355.601786,663.413578,1798.091823,5348.211391,221.276089,2833.750951,1878.017515
2020-02-10 00:00:00+00:00,0.485945,,1439.057774,1679.314759,2137.177269,1072.975725,2696.969534,167.154585,644.730743,1423.323323,888.113054,2150.772937,2772.091052,3615.208586,2387.250946,655.607488,1749.407026,5394.238124,222.624229,2816.29663,1861.273328
2020-02-11 00:00:00+00:00,0.485789,,1447.150854,1682.513734,2132.944065,1075.300506,2746.856944,164.443658,662.875136,1433.883388,889.467094,2165.453681,2791.343247,3660.883995,2405.336181,655.716986,1786.732037,5377.99529,222.972315,2827.650912,1861.803826
2020-02-12 00:00:00+00:00,0.477206,,1466.143907,1697.667662,2195.925263,1079.432023,2858.379379,166.328402,667.71364,1462.59655,893.010976,2182.554967,2794.783021,3715.694485,2495.762353,668.98476,1825.679874,5378.844923,222.048231,2834.480334,1875.973914
2020-02-13 00:00:00+00:00,0.480015,,1460.530931,1691.429894,2193.697906,1073.470007,2865.998003,165.486346,656.827005,1448.343841,892.482911,2186.029885,2776.503238,3663.167765,2522.890205,663.070438,1837.03966,5393.145017,219.915515,2837.347648,1880.56043
2020-02-14 00:00:00+00:00,0.479079,,1471.890246,1692.438959,2189.021679,1069.457684,2838.120511,165.92451,653.198126,1459.431179,902.862093,2196.827312,2785.763099,3683.721699,2513.847587,662.91974,1854.890752,5423.647165,217.915405,2850.255956,1900.850597
2020-02-17 00:00:00+00:00,0.486881,,1469.15926,1704.536341,2200.010793,1084.382383,2838.276389,166.365004,649.569248,1490.922968,905.179137,2204.235819,2819.530913,3699.708092,2464.113193,675.554217,1806.205955,5455.313774,221.668376,2856.639961,1905.177423
2020-02-18 00:00:00+00:00,0.492811,,1451.275738,1686.800368,2174.685407,1084.197409,2821.116999,164.801985,641.101865,1482.647838,903.960164,2186.356707,2789.98864,3644.897602,2405.336181,673.711662,1624.449381,5453.650009,220.472177,2828.694663,1880.715834
2020-02-19 00:00:00+00:00,0.492344,,1453.425085,1693.016779,2140.672101,1088.258928,2844.597212,165.137348,641.101865,1527.607495,916.893977,2188.569739,2794.928961,3644.897602,2441.50665,666.910958,1627.695034,5448.711555,219.215892,2835.811949,1887.650641
2020-02-20 00:00:00+00:00,0.482044,,1456.799743,1675.273452,2140.96745,1079.85258,2819.358504,167.086362,625.376725,1533.592016,907.960689,2189.997734,2807.554073,3638.046291,2414.378798,673.752937,1599.29557,5444.046856,221.956376,2837.149777,1870.805124
2020-02-21 00:00:00+00:00,0.472682,,1448.809682,1666.067752,2139.035441,1065.711847,2748.321349,166.53584,619.328594,1515.851313,900.278632,2170.663654,2766.902747,3612.924816,2418.900107,664.906257,1579.821651,5427.646088,219.42792,2826.252723,1842.031888
2020-02-24 00:00:00+00:00,0.464099,,1426.644178,1638.269175,2086.748008,1044.980082,2675.923239,162.207229,610.861211,1485.78436,871.435575,2142.65167,2695.835054,3532.992851,2332.995243,658.059119,1539.250987,5469.750329,217.671608,2828.055888,1820.350947
2020-02-25 00:00:00+00:00,0.465191,,1426.66046,1625.116429,2124.397699,1027.551032,2686.460103,163.146131,608.441958,1495.574355,847.354766,2140.908025,2705.199371,3537.560392,2319.431317,659.122088,1562.781972,5426.759467,215.855208,2823.510058,1820.810716
2020-02-26 00:00:00+00:00,0.519496,,1413.198693,1619.587027,2207.640507,1018.293131,2637.678,161.623837,610.861211,1491.592869,843.836946,2140.105165,2687.418638,3530.709081,2319.431317,655.251298,1512.474349,5375.768778,213.386839,2816.504433,1815.210726
2020-02-27 00:00:00+00:00,0.47627,,1412.579919,1627.009705,2234.301083,1023.797179,2593.037532,161.163917,598.764949,1470.013277,828.714634,2160.306779,2696.966118,3569.533178,2305.867391,658.580867,1540.873814,5393.823016,219.06395,2827.239573,1845.821648
2020-02-28 00:00:00+00:00,0.521524,,1370.382537,1609.89705,2182.536632,993.363408,2538.346211,155.417153,580.620557,1420.625328,842.217749,2138.759343,2641.376156,3512.438917,2269.696922,645.296477,1498.680323,5311.291165,211.022759,2804.042376,1795.639809
2020-03-02 00:00:00+00:00,0.568182,,1358.206721,1596.853574,2193.440374,1005.905612,2526.288336,157.499135,573.3628,1428.73398,871.376275,2134.282511,2634.866552,3491.884983,2337.516552,640.428708,1509.228696,5272.000983,212.718986,2777.339201,1790.599922
2020-03-03 00:00:00+00:00,0.580978,,1353.6045,1599.477559,2246.535499,995.442936,2527.437973,158.988326,584.249435,1431.197147,828.169354,2114.38084,2655.766627,3448.493345,2287.782157,636.255059,1523.022722,5328.103601,213.567099,2790.759553,1795.919592
2020-03-04 00:00:00+00:00,0.643866,,1356.24044,1596.044191,2215.03432,977.567559,2503.85834,155.76232,583.039809,1451.599812,843.756525,2063.215335,2637.371735,3427.939411,2287.782157,644.099624,1484.074884,5333.120934,215.639729,2803.712986,1812.563578
2020-03-05 00:00:00+00:00,0.738901,,1369.016312,1612.561458,2253.205867,995.928794,2547.964751,157.26807,574.572426,1506.223165,837.114683,2109.057523,2682.503231,3546.695474,2328.473934,675.315349,1461.355313,5439.882659,215.867641,2865.969197,1842.041297
2020-03-06 00:00:00+00:00,0.664153,,1334.111396,1577.532659,2222.745236,969.633314,2483.690461,155.621703,561.266538,1481.445017,827.029388,2060.898918,2637.364582,3473.61482,2296.824774,659.71362,1432.144435,5465.975828,213.763243,2846.42546,1802.687916
2020-03-09 00:00:00+00:00,0.601733,,1281.602799,1529.577473,2100.804395,930.99441,2350.606152,146.711922,520.139249,1414.944075,821.210954,1980.499359,2553.028889,3261.22417,2179.27075,622.107926,1357.494413,5387.63686,202.909049,2802.012317,1731.467457
2020-03-10 00:00:00+00:00,0.594867,,1280.741719,1549.256076,2083.301465,930.885155,2424.999711,146.585076,511.671866,1424.983107,837.061786,2001.500124,2578.973871,3281.778104,2260.654305,632.427205,1355.060173,5378.780791,204.013392,2833.480485,1764.867632
2020-03-11 00:00:00+00:00,0.563346,,1261.400188,1550.489182,2066.981442,915.448849,2407.337007,142.887057,523.768127,1412.233533,789.027874,1998.231042,2566.461944,3288.629415,2233.526453,613.008641,1351.003107,5427.73283,198.048282,2862.001465,1763.729941
2020-03-12 00:00:00+00:00,0.509664,,1202.646315,1508.079329,1951.541472,880.746965,2315.673915,139.066918,508.042987,1322.325811,748.61273,1931.741489,2479.574919,3142.468108,2161.185516,586.906367,1305.563963,5263.844003,192.143258,2795.340714,1705.113859
2020-03-13 00:00:00+00:00,0.535724,,1195.782556,1478.213479,1870.680287,846.921893,2270.719942,135.131676,485.06009,1323.162759,776.581136,1909.932495,2474.413079,3156.170731,2079.801961,607.776196,1316.923749,5092.011433,181.713121,2703.229933,1665.296872
2020-03-16 00:00:00+00:00,0.548677,,1122.928046,1407.048386,1716.279038,797.936587,2113.44703,130.340285,477.802333,1261.361304,748.266132,1831.326514,2370.636996,3016.860735,2030.067566,586.013596,1215.49709,4947.053425,180.561124,2666.585709,1622.089136
2020-03-17 00:00:00+00:00,0.554451,,1129.310041,1423.320703,1732.134707,776.742662,2084.250347,128.458234,479.011959,1256.923769,837.32008,1837.955586,2392.342094,3099.07647,1957.726628,584.106586,1242.273728,4982.380921,183.227362,2667.86409,1628.707906
2020-03-18 00:00:00+00:00,0.575516,,1072.790771,1390.782721,1656.12037,746.797224,1958.526501,124.572273,485.06009,1202.383136,818.764782,1818.965562,2296.477261,2939.21254,1867.300456,560.799651,1184.663385,4862.928545,169.01421,2620.119731,1556.170513
2020-03-19 00:00:00+00:00,0.572708,,1013.784114,1382.205807,1651.276902,708.507894,1859.813557,119.8333,486.874529,1165.550958,780.795601,1751.479613,2202.846917,2772.497299,1763.310358,556.817222,1124.618802,4511.270054,151.440374,2498.376058,1479.762001
2020-03-20 00:00:00+00:00,0.493746,,1105.549781,1423.493266,1710.581421,727.522838,2042.031305,121.213464,498.168011,1203.399058,680.369659,1795.796722,2262.223668,2966.617785,1808.523444,584.356709,1151.395441,4571.814373,169.21761,2399.865469,1519.449492
2020-03-23 00:00:00+00:00,0.507479,,999.461011,1352.778163,1587.606792,725.637029,1904.347484,118.340652,464.287567,1128.835551,688.137023,1685.196416,2192.723339,2809.037626,1718.097272,544.55187,1106.76771,4314.123158,165.583085,2207.132023,1441.658378
2020-03-24 00:00:00+00:00,0.511224,,1027.991703,1396.54719,1650.71423,745.143018,2047.366928,121.23801,496.91318,1212.594492,698.427826,1752.048654,2316.749552,2918.658606,1736.182506,545.468425,1134.355762,4491.241367,164.934567,2293.476233,1491.280496
2020-03-25 00:00:00+00:00,0.516218,,1078.597124,1438.159919,1775.881796,789.457817,2145.665114,125.630224,510.716323,1306.301953,665.940545,1811.608412,2401.387135,3110.495322,1858.257839,566.782044,1200.891651,4597.900615,174.534202,2363.190288,1553.373564
2020-03-26 00:00:00+00:00,0.495931,,1084.503753,1447.812495,1765.947424,806.394614,2108.801684,127.010762,540.832274,1311.191505,686.569348,1789.727458,2401.580121,3087.657618,1966.769245,562.006055,1194.400344,4717.411841,177.078541,2344.47671,1556.053744
2020-03-27 00:00:00+00:00,0.496243,,1118.185343,1441.592123,1693.159812,817.517157,2040.418689,128.965294,564.674068,1297.34083,683.377763,1804.399262,2432.050236,3140.184338,2057.195418,562.520614,1200.891651,4829.953348,187.086348,2381.188359,1571.466192
2020-03-30 00:00:00+00:00,0.489689,,1080.089875,1405.807887,1649.785521,795.568069,1960.086299,121.815053,557.14508,1237.283017,685.29157,1761.471926,2404.941432,3112.779092,2011.982332,550.699853,1111.63619,4732.953352,184.315821,2335.735423,1541.045721
2020-03-31 00:00:00+00:00,0.508572,,1119.75574,1431.366294,1641.505171,817.064269,1979.022472,125.265744,577.22238,1267.712739,679.640787,1788.437081,2422.048921,3204.12991,2039.110183,566.631188,1178.172079,4782.440418,181.319108,2410.024169,1591.259922
2020-04-01 00:00:00+00:00,0.501082,,1105.391076,1419.840475,1623.598924,806.678151,1941.656275,122.472753,559.654743,1255.220393,683.072791,1756.690292,2396.657152,3183.575976,2057.195418,562.821788,1194.400344,4795.090619,179.334882,2397.644794,1584.464687
2020-04-02 00:00:00+00:00,0.509821,,1099.431761,1428.29061,1608.424529,803.032101,1950.308081,120.814899,549.616092,1263.752446,742.259912,1793.426544,2436.221029,3188.143517,2143.100281,562.15694,1168.435119,4988.701632,179.455055,2424.560185,1580.416052
2020-04-03 00:00:00+00:00,0.510757,,1103.588179,1460.396243,1615.888008,805.197132,1928.145413,120.599029,540.832274,1261.899367,762.769403,1836.551098,2447.674203,3206.41368,2229.005145,560.823742,1148.961201,5097.332358,178.455,2487.782444,1577.211824
2020-04-06 00:00:00+00:00,0.50904,,1150.337476,1459.969299,1576.174278,794.992325,2008.437889,120.802455,562.164405,1283.055181,784.391128,1894.156328,2489.444743,3236.102696,2319.431317,579.054574,1205.76013,5257.971443,184.69395,2594.097863,1627.064132
2020-04-07 00:00:00+00:00,0.508884,,1199.868649,1496.359849,1670.2745,817.077428,2097.083726,122.577862,608.593162,1345.516831,748.469572,1895.74758,2523.084816,3318.318431,2332.995243,587.154827,1344.511801,5250.371584,183.195593,2646.810328,1662.195956
2020-04-08 00:00:00+00:00,0.522928,,1182.663925,1481.463283,1688.7129,814.209568,2083.140648,122.148514,613.612487,1334.010693,766.657344,1886.822912,2506.623995,3295.480727,2292.303465,586.361222,1341.266148,5187.630951,177.113762,2619.450044,1650.541006
