Date,.CSIH20105,.CSIL01220,.CSIL01221,.CSIL01222,.CSIL01223,.CSIL01224,.CSIL01225,.CSIL01226,.CSIL01227,.CSIL01228,.CSIL01229
2020-05-28T00:00:00Z,3479.5019,2196.3254,2671.794,1367.7517,3315.7602,4665.428,4662.5676,2557.7685,18393.3353,2833.4195,3117.4167
2020-05-29T00:00:00Z,3495.4736,2197.1422,2673.65,1350.482,3325.1708,4658.4133,4462.3355,2554.9515,17885.5245,2802.5721,3104.9018
2020-06-01T00:00:00Z,3662.6066,,,,,,,,,,
2020-06-02T00:00:00Z,3736.3083,2251.3096,2746.8213,1383.3006,3486.2839,4849.7335,4854.331,2619.3289,18811.0831,2880.794,3244.0722
2020-06-03T00:00:00Z,3751.4205,2261.7648,2731.6816,1398.2896,3499.2618,4892.2558,4944.6075,2658.9178,18879.0589,2880.8597,3250.5166
2020-06-04T00:00:00Z,3753.7882,2341.3327,2751.704,1416.7447,3605.64,4947.3327,4996.8762,2701.0234,18999.6128,2904.7059,3262.3075
2020-06-05T00:00:00Z,3843.3272,2334.9926,2752.8175,1420.7829,3710.4608,5024.7462,5020.7375,2709.7523,19081.0781,2888.4064,3251.1665
2020-06-08T00:00:00Z,3855.1124,,,,,,,,,,
2020-06-09T00:00:00Z,3920.0861,2409.323,2731.9658,1472.0566,3683.6709,4943.4114,4949.0285,2771.0,18989.1668,2892.5225,3256.3351
2020-06-10T00:00:00Z,3912.2862,2438.3198,2760.3252,1492.6606,3677.341,5035.0942,5018.8866,2797.3348,19135.8512,2947.9694,3295.3786
2020-06-11T00:00:00Z,3819.0444,2410.4683,2788.7431,1473.7276,3739.753,5009.4386,5029.408,2792.1082,19584.0276,2947.6301,3265.0936
2020-06-12T00:00:00Z,3832.7751,2343.4723,2735.3438,1440.3826,3712.222,4936.9206,4989.3868,2720.6609,19388.561,2885.6989,3216.5438
2020-06-15T00:00:00Z,3744.6872,,,,,,,,,,
2020-06-16T00:00:00Z,3834.6182,2217.612,2669.9862,1398.9165,3573.575,4833.7236,4932.3315,2651.8993,18987.4772,2801.9592,3152.2388
2020-06-17T00:00:00Z,3870.1516,2298.7501,2730.4607,1424.599,3745.0282,4968.6115,5096.3594,2702.7149,19727.3501,2881.3785,3209.1785
2020-06-18T00:00:00Z,3894.4833,2308.9448,2737.5706,1428.4718,3758.5228,5021.3913,5208.0649,2718.884,19900.082,2859.1917,3202.0075
2020-06-19T00:00:00Z,3950.4905,2300.951,2749.5415,1435.0493,3778.3432,5059.7043,5236.7757,2714.4477,20212.0371,2880.755,3217.2456
2020-06-22T00:00:00Z,3890.1724,,,,,,,,,,
2020-06-23T00:00:00Z,3893.4498,2294.4739,2704.6299,1410.9327,3754.9545,5053.7991,5269.5528,2727.0438,20705.9262,2855.8094,3182.6505
2020-06-24T00:00:00Z,3864.693,2298.8211,2694.8978,1414.6046,3834.0845,5126.9056,5403.302,2753.0548,21608.3784,2886.3497,3205.3142
2020-06-29T00:00:00Z,3813.5851,,,,,,,,,,
2020-06-30T00:00:00Z,3795.2115,2207.0606,2656.9516,1384.8705,3716.1012,5015.6692,5489.0057,2695.0931,21162.2631,2799.5887,3092.3216
2020-07-01T00:00:00Z,,2203.9245,2688.2313,1391.5968,3725.6352,5050.4358,5475.3638,2697.773,21567.0477,2800.3513,3072.5285
2020-07-02T00:00:00Z,4014.2647,,,,,,,,,,
2020-07-03T00:00:00Z,4085.2803,2286.9407,2834.7879,1441.9998,3826.2273,5166.2484,5530.3205,2813.614,22450.0044,2924.0677,3138.7635
2020-07-06T00:00:00Z,4252.6898,,,,,,,,,,
2020-07-07T00:00:00Z,4151.4576,2412.5854,3047.5728,1534.668,4087.4099,5301.9332,5555.4985,3002.9857,23116.8684,3160.5832,3221.3499
2020-07-08T00:00:00Z,4134.8968,2350.6018,3022.9769,1512.585,4013.8204,5300.3807,5572.6554,2959.5284,22933.27,3085.1443,3184.7055
2020-07-09T00:00:00Z,4096.8344,2352.016,3118.6957,1527.7419,4158.4437,5430.7005,5696.97,2963.2198,24044.1679,3166.4017,3183.7005
2020-07-10T00:00:00Z,4051.2029,2362.5712,3145.7347,1530.4682,4238.79,5389.1474,5786.3488,2953.2153,25162.7418,3224.5819,3192.8491
2020-07-13T00:00:00Z,4045.7246,,,,,,,,,,
2020-07-14T00:00:00Z,3996.1888,2330.6775,3185.276,1520.2161,4235.8893,5464.271,5871.4822,2897.4602,24484.5514,3191.8998,3156.1884
2020-07-15T00:00:00Z,3985.8673,2289.05,3146.311,1501.8584,4140.2766,5466.9718,5707.3645,2861.1413,23676.9059,3122.7143,3115.5798
2020-07-16T00:00:00Z,3904.8879,2293.1414,3094.5734,1497.8942,4191.0398,5479.5547,5749.7061,2846.7199,24076.527,3101.0903,3106.4366
2020-07-17T00:00:00Z,3908.1819,2254.4191,3003.8529,1469.4793,3961.3539,5285.0334,5403.4993,2803.0137,22549.0481,3004.6283,3084.3554
2020-07-20T00:00:00Z,3959.6437,2249.5365,3039.7522,1484.3788,4068.9144,5464.2578,5551.0471,2802.0276,22924.4838,3031.5895,3095.4981
2020-07-21T00:00:00Z,3985.6733,2260.8928,3288.7173,1523.7458,4037.1176,5434.1217,5552.054,2823.2508,22982.7755,3041.2337,3090.3132
2020-07-22T00:00:00Z,3889.7602,2264.0538,3243.2626,1524.1356,4224.8177,5528.375,5842.7555,2855.7934,24710.3399,3121.9561,3099.666
2020-07-23T00:00:00Z,3901.343,2311.6609,3198.9132,1501.7218,4052.6514,5458.2593,5758.7553,2795.6395,23642.0026,3032.8557,3087.3383
2020-07-24T00:00:00Z,3830.1514,2296.051,3213.5725,1504.0035,4156.9242,5580.0187,5963.0892,2804.9643,24280.3159,3043.2699,3082.0502
2020-07-27T00:00:00Z,3791.5868,2279.1298,3110.2293,1468.7682,4005.0902,5394.6424,5561.8039,2747.8755,23113.4211,2991.137,3052.3424
2020-07-28T00:00:00Z,3806.3532,2283.5392,3196.564,1461.0287,3948.9675,5436.862,5521.3459,2735.2949,22833.6207,2948.4491,3053.7369
2020-07-29T00:00:00Z,3845.7394,2270.1197,3204.843,1474.8101,4052.5598,5570.3414,5591.8039,2737.8216,23757.1186,2970.1495,3075.0407
2020-07-30T00:00:00Z,3853.3655,2256.5351,3268.9069,1470.8514,4080.1617,5545.9328,5641.8879,2761.6204,23802.4393,2988.6958,3061.8505
2020-07-31T00:00:00Z,3878.2532,2236.649,3336.2629,1480.0388,4098.5514,5564.8581,5714.1751,2736.0789,23635.0221,2975.3273,3089.7011
2020-08-03T00:00:00Z,3866.4509,2198.3501,3339.8589,1471.9925,4070.5914,5542.5639,5710.2231,2722.4176,23696.8261,2980.2315,3104.5536
2020-08-04T00:00:00Z,3926.8331,2186.4799,3425.455,1485.3851,4160.8049,5540.5507,5779.0634,2697.5868,23944.9966,3014.9543,3100.3859
2020-08-05T00:00:00Z,3921.4955,2225.95,3413.9084,1510.0631,4375.9697,5544.6179,5812.4144,2758.4985,24390.7808,3055.6533,3116.3981
2020-08-06T00:00:00Z,3922.1578,2270.3135,3468.8558,1519.199,4403.5229,5621.8516,5903.3181,2757.7461,24837.5961,3108.738,3118.7752
2020-08-07T00:00:00Z,3893.3472,2286.2385,3520.4238,1518.3635,4414.56,5599.9701,5898.7521,2749.2746,24715.2801,3107.5108,3082.27
2020-08-10T00:00:00Z,3887.8264,2249.7504,3565.7194,1510.7813,4417.0314,5549.7523,5760.4888,2720.2553,23635.5845,3082.7489,3077.4288
2020-08-11T00:00:00Z,3940.4035,2237.5933,3438.2998,1505.7643,4439.0751,5528.6872,5632.4726,2718.3037,22642.5525,3081.2977,3059.8126
2020-08-12T00:00:00Z,3984.8796,2282.9324,3417.5892,1515.4323,4493.7211,5589.4529,5591.3465,2762.6105,22994.1838,3117.2658,3084.6336
2020-08-13T00:00:00Z,3986.2979,2305.6745,3306.187,1523.7531,4437.6385,5517.8459,5408.6281,2807.5998,23085.1289,3113.1807,3149.9508
2020-08-14T00:00:00Z,4013.2936,2317.8591,3263.117,1536.6174,4458.8677,5565.1681,5498.8559,2797.0106,22873.0348,3209.807,3168.1663
2020-08-17T00:00:00Z,4016.4435,2311.824,3278.9833,1546.6786,4542.7726,5590.0317,5480.571,2801.7325,22747.5623,3230.7684,3154.737
2020-08-18T00:00:00Z,4008.5811,2346.2628,3378.0722,1556.3758,4537.3897,5588.602,5514.6556,2832.3231,22640.8933,3282.3732,3171.7654
2020-08-19T00:00:00Z,4002.2551,2338.0305,3420.9231,1558.8645,4684.1453,5675.1286,5651.7072,2825.1612,22947.5194,3375.0817,3157.8294
2020-08-20T00:00:00Z,3959.6061,2325.1288,3366.6169,1544.9716,4627.6289,5601.1866,5667.8076,2812.074,22728.8928,3366.9755,3142.7531
2020-08-21T00:00:00Z,4008.6309,2306.3447,3325.9327,1531.1081,4639.26,5474.5967,5571.2006,2762.39,22788.7392,3353.997,3101.678
2020-08-24T00:00:00Z,4043.3629,2313.3326,3327.3598,1545.3321,4788.1758,5500.1827,5580.0924,2788.596,22995.0803,3382.2435,3096.2092
2020-08-25T00:00:00Z,4006.3946,2321.0283,3433.6928,1561.2115,4991.523,5570.0036,5613.3641,2817.7177,24061.6837,3409.5857,3116.9357
2020-08-26T00:00:00Z,4027.7288,2338.439,3409.8659,1583.3537,4970.3096,5550.7261,5508.8875,2805.8382,23967.4526,3372.2563,3123.9981
2020-08-27T00:00:00Z,3982.4342,2342.8231,3360.962,1561.2376,4958.7862,5580.2349,5601.5828,2797.5262,24252.9764,3436.9644,3066.3879
2020-08-28T00:00:00Z,4025.4425,2281.7362,3349.8011,1538.8735,5063.5404,5591.1982,5703.2244,2771.718,24548.2306,3519.0978,3043.2075
2020-08-31T00:00:00Z,3971.8664,2273.349,3342.0221,1535.3295,5050.4533,5725.0738,5788.4519,2799.5018,24029.6299,3587.6873,3059.4391
2020-09-01T00:00:00Z,3936.91,2300.9237,3282.8267,1522.9352,4933.122,5597.696,5706.9763,2765.6245,23751.3902,3603.2302,3052.7927
2020-09-02T00:00:00Z,3963.2077,2284.3115,3357.9482,1534.0099,5079.4269,5616.9216,5705.333,2759.6582,24035.1333,3720.4448,3045.4388
2020-09-03T00:00:00Z,3971.1256,2258.608,3348.1914,1529.8775,5160.9439,5656.9368,5776.3309,2744.3509,24440.2384,3712.0038,3038.4891
2020-09-04T00:00:00Z,3933.2554,2243.928,3406.9583,1531.4748,5048.2806,5597.7087,5709.9168,2744.8775,23959.7297,3612.0617,3040.1242
2020-09-07T00:00:00Z,3906.3117,2238.1372,3406.709,1523.2332,4988.6147,5571.3623,5612.2453,2721.4472,23281.5976,3646.3364,3037.1162
2020-09-08T00:00:00Z,3889.597,2228.345,3375.8501,1515.2414,4844.3289,5438.748,5497.9656,2726.4637,22707.7499,3598.7245,3018.5851
2020-09-09T00:00:00Z,3873.1571,2235.7807,3373.2885,1518.7222,4726.5761,5442.9087,5464.2519,2747.1721,22673.6161,3523.0681,3032.4563
2020-09-10T00:00:00Z,3865.357,2203.2018,3267.7359,1514.4301,4655.8868,5379.2429,5410.3704,2728.5679,22413.1874,3519.6557,3042.9484
2020-09-11T00:00:00Z,3864.8773,2185.4445,3297.1894,1507.2523,4670.1972,5406.1921,5348.4437,2706.7824,22430.831,3519.0856,3033.2026
2020-09-14T00:00:00Z,3872.4982,2185.0135,3281.8169,1511.3756,4824.9105,5478.1486,5454.0197,2707.8262,22871.4921,3567.2171,3035.4333
2020-09-15T00:00:00Z,3954.6342,2183.3171,3359.5603,1523.2804,4866.4904,5515.5522,5538.5747,2709.3407,23385.7207,3615.1691,3032.3792
2020-09-16T00:00:00Z,3968.1034,2180.9916,3374.9659,1528.011,4919.1472,5597.2647,5672.6875,2733.2878,23420.1777,3536.8703,3025.3172
2020-09-17T00:00:00Z,3917.0633,2187.7333,3395.7249,1543.4856,4983.7047,5608.7725,5721.9207,2728.4485,23690.1808,3535.8924,3013.5386
2020-09-18T00:00:00Z,3926.3013,2214.6097,3381.1568,1548.4594,4889.1464,5532.8081,5594.1386,2691.6228,23400.0946,3427.9776,3026.4688
2020-09-21T00:00:00Z,3865.1274,2214.867,3427.9993,1572.3864,4915.1536,5525.3454,5655.5879,2714.4953,23380.2454,3486.0956,3017.5979
2020-09-22T00:00:00Z,3834.3562,2182.9414,3354.249,1546.774,4837.4965,5409.9325,5578.0619,2660.0957,22939.6368,3372.701,2988.7066
2020-09-23T00:00:00Z,3819.3357,2142.5813,3277.8696,1523.7084,4792.8951,5385.5178,5492.2217,2634.6263,22854.4116,3350.9557,2973.1208
2020-09-24T00:00:00Z,3787.0944,2113.2575,3296.8746,1527.3708,4891.675,5425.3771,5596.0134,2624.9304,22988.4773,3354.4651,2972.6333
2020-09-25T00:00:00Z,3709.0544,2053.2544,3186.5518,1504.053,4734.5741,5377.9198,5404.8463,2583.4486,22525.7614,3247.3679,2956.2306
2020-09-28T00:00:00Z,3766.4105,2051.7099,3139.4182,1481.3469,4663.4686,5349.1117,5311.2488,2565.4521,22353.4317,3240.743,2977.4941
2020-09-29T00:00:00Z,3730.653,2072.2914,3143.6473,1494.7142,4735.8418,5376.2635,5345.1904,2610.3798,22511.8426,3258.9717,2969.7239
2020-09-30T00:00:00Z,3815.1608,2072.5676,3109.4032,1495.3682,4733.5334,5344.5592,5332.9919,2576.8879,22548.5252,3218.6067,2924.5144
2020-10-09T00:00:00Z,3891.6576,2084.8686,3211.0548,1610.258,5165.5051,5526.7435,5627.2144,2668.9954,24051.8953,3329.9871,2993.6945
2020-10-12T00:00:00Z,3921.3621,2095.2916,3195.0669,1566.8758,5164.6355,5507.0729,5625.2017,2658.3786,24102.5433,3322.5859,2980.3014
2020-10-13T00:00:00Z,3921.2996,2107.274,3233.7398,1576.2342,5242.637,5492.7872,5774.9566,2708.2371,24858.124,3476.7837,2992.7427
2020-10-14T00:00:00Z,3846.4621,2107.274,3233.7398,1576.2342,5242.637,5492.7872,5774.9566,2708.2263,24858.124,3476.7837,2992.7427
2020-10-15T00:00:00Z,3798.393,2055.7322,3164.4139,1576.9373,5261.203,5500.2998,5726.6184,2688.0888,25415.4171,3516.2136,3026.467
2020-10-16T00:00:00Z,3792.1922,2039.194,3133.5494,1560.3098,5118.7902,5457.4112,5585.0818,2648.7197,24500.2623,3430.3851,2979.0575
2020-10-19T00:00:00Z,3785.6275,2040.9641,3183.7349,1553.931,5125.6247,5433.3745,5575.3534,2685.7455,24809.9665,3466.7883,2971.3268
2020-10-20T00:00:00Z,3767.4386,2047.5673,3177.6663,1546.8696,5050.8766,5436.7928,5444.7607,2710.7059,24993.3071,3423.7399,3028.9057
2020-10-21T00:00:00Z,3745.0963,2018.612,3222.2723,1558.3178,5143.0392,5540.7585,5495.53,2702.7956,25168.0809,3423.0066,3030.5284
2020-10-22T00:00:00Z,3760.2188,2031.2416,3236.3219,1550.3713,5242.4472,5576.2284,5641.0781,2712.1302,25183.0519,3499.0137,3025.6797
2020-10-23T00:00:00Z,3754.8333,2008.416,3209.4467,1540.1562,5252.4954,5535.113,5624.5136,2734.1342,25103.6605,3429.5687,3016.4181
2020-10-26T00:00:00Z,,2124.5264,3161.1943,1551.7229,5166.3126,5480.2167,5519.582,2757.3877,24959.446,3408.4568,3043.1259
2020-10-27T00:00:00Z,3669.3138,,,,,,,,,,
2020-10-28T00:00:00Z,3635.6784,2075.8845,3132.2928,1531.3677,5178.4265,5460.3634,5537.2327,2714.3318,25711.8245,3349.807,3023.9578
2020-10-29T00:00:00Z,3670.3525,2031.8015,3103.5845,1510.025,5303.3511,5481.6904,5543.0127,2684.8035,26302.1296,3316.9333,2991.1598
2020-10-30T00:00:00Z,3656.9772,2012.7806,3107.0786,1526.5071,5463.729,5474.2038,5492.9254,2672.7459,26363.6594,3293.1188,2991.5017
2020-11-02T00:00:00Z,3656.2236,1987.1987,3066.0862,1514.0519,5329.2629,5275.6658,5374.5455,2624.2866,25758.8538,3255.2823,2993.3252
2020-11-03T00:00:00Z,3728.9073,2004.1957,3147.6959,1525.8012,5485.0193,5234.5947,5377.5875,2661.7473,26152.6353,3294.471,2985.759
2020-11-04T00:00:00Z,3765.8949,2058.76,3209.6745,1541.5366,5525.7226,5294.7534,5421.4473,2726.9458,26193.9255,3337.1485,3028.8888
2020-11-05T00:00:00Z,3926.4061,2041.8824,3261.3537,1536.8262,5729.0933,5332.3194,5489.7914,2733.1542,25574.2931,3396.9199,3040.7988
2020-11-06T00:00:00Z,3943.3631,2069.014,3307.6172,1578.7434,6021.9101,5447.0003,5690.6125,2804.8143,27099.2032,3496.825,3107.3974
2020-11-09T00:00:00Z,3940.6459,2080.9253,3355.7348,1592.4742,6014.9126,5359.992,5627.4183,2819.4436,26628.4607,3576.4976,3130.9803
2020-11-10T00:00:00Z,4046.8931,2098.7794,3410.0161,1622.6905,6111.2821,5419.1967,5686.7511,2850.0151,27119.1208,3616.7807,3137.1336
2020-11-11T00:00:00Z,4152.1045,2299.4882,3382.1456,1645.439,5793.6873,5530.7606,5587.0809,2936.8493,25930.969,3559.1735,3162.9915
2020-11-12T00:00:00Z,4080.0348,2390.7177,3505.0823,1678.0371,5389.384,5422.0857,5415.5167,2995.5971,24074.3184,3535.2333,3280.0573
2020-11-13T00:00:00Z,4056.0786,2373.7318,3484.3806,1671.2436,5620.2713,5512.4647,5517.3056,2944.6302,25002.0138,3537.0555,3243.5276
2020-11-16T00:00:00Z,4017.1733,2299.6714,3420.0673,1650.4733,5805.7977,5535.4507,5643.1342,2909.6306,25883.7591,3497.2262,3226.2276
2020-11-17T00:00:00Z,4060.1207,2338.97,3563.2141,1658.8096,5994.7682,5605.5531,5711.872,2935.7712,25766.0882,3495.6597,3242.013
2020-11-18T00:00:00Z,4086.3702,2385.326,3613.6199,1678.1893,5834.1039,5554.5773,5610.6405,2973.4919,25247.0161,3402.6943,3248.9628
2020-11-19T00:00:00Z,4054.7767,2380.4207,3620.2129,1692.48,5865.6233,5614.4748,5593.7924,2990.9834,25513.7273,3390.199,3245.0868
2020-11-20T00:00:00Z,4017.8487,2365.2009,3541.105,1685.2365,5843.5154,5699.3617,5612.5776,2963.9213,24917.0804,3459.3877,3238.796
2020-11-23T00:00:00Z,3956.5361,2342.0779,3597.1811,1680.2733,5972.3811,5791.9404,5713.2993,2951.2225,25482.8523,3471.2161,3193.6363
2020-11-24T00:00:00Z,3976.0959,2430.7671,3704.6017,1690.6679,6004.2311,5805.9898,5647.9074,2943.5656,25610.4595,3577.402,3244.0439
2020-11-25T00:00:00Z,3982.306,2431.4203,3690.7569,1713.3727,5981.5475,5768.1209,5515.8581,2951.7897,25687.0835,3588.9268,3266.4905
2020-11-26T00:00:00Z,3976.3549,2501.6452,3568.9526,1684.3535,5813.1858,5608.6677,5366.5627,2990.3681,25245.9975,3528.434,3245.4697
2020-11-27T00:00:00Z,4040.7824,2548.0918,3640.5148,1683.8191,5940.9333,5674.3297,5414.3828,3007.7902,25692.407,3553.4848,3229.6729
2020-11-30T00:00:00Z,3991.0866,2518.5006,3629.1864,1682.6127,5972.307,5678.2868,5499.1477,3039.2694,25615.331,3522.9105,3230.4572
2020-12-01T00:00:00Z,3995.3758,2291.2565,3579.8301,1653.3884,5703.1885,5572.5366,5543.455,2993.9508,24890.8136,3508.0154,3212.4266
2020-12-02T00:00:00Z,3968.5813,2262.2779,3629.112,1679.3323,5738.7921,5665.8265,5493.5224,3036.0034,25257.9782,3491.6943,3223.1152
2020-12-03T00:00:00Z,3970.0983,2277.696,3625.8223,1672.5672,5603.717,5667.5788,5417.1027,3044.6391,25075.2891,3396.398,3230.1282
2020-12-04T00:00:00Z,3924.8324,2273.5753,3573.1387,1671.974,5591.3297,5751.3376,5550.0436,3045.3818,25601.6573,3466.6503,3242.7961
2020-12-07T00:00:00Z,3887.7174,2210.1921,3569.4298,1666.405,5723.6771,5828.0359,5564.477,3051.698,25656.4637,3445.0145,3213.6063
2020-12-08T00:00:00Z,3849.1248,2175.5489,3477.4134,1649.2248,5634.2508,5746.6311,5609.5639,3006.4396,25417.8267,3417.1072,3188.369
2020-12-09T00:00:00Z,3864.7032,2108.0602,3480.2339,1637.4929,5707.0663,5719.4627,5581.7139,2957.1576,25497.6348,3460.5873,3185.2859
2020-12-10T00:00:00Z,3871.0067,2086.3629,3465.8182,1640.3101,5707.2205,5742.4903,5554.0573,2980.5923,25540.8097,3507.166,3191.5802
2020-12-11T00:00:00Z,3855.9329,2059.0053,3448.7002,1638.5487,5718.9975,5714.1893,5519.7155,2973.6626,25216.5831,3495.1206,3186.4014
2020-12-14T00:00:00Z,3868.9662,2143.7586,3437.9196,1644.0796,5791.8526,5765.8009,5557.0868,2966.3378,25568.9786,3477.0598,3188.9452
2020-12-15T00:00:00Z,3834.5048,2155.1887,3448.421,1642.417,5730.1045,5779.4835,5493.5557,2969.1261,25053.1608,3574.4997,3192.446
2020-12-16T00:00:00Z,3867.8582,2134.778,3415.4314,1646.8982,5671.7906,5824.801,5642.3734,2948.6552,24641.9321,3587.3491,3191.0076
2020-12-17T00:00:00Z,3864.7012,2142.0985,3438.7367,1647.9926,5747.0565,5865.2006,5754.3501,2972.6096,25058.3431,3597.6022,3201.5194
2020-12-18T00:00:00Z,3858.7085,2154.494,3567.0517,1665.2208,5797.9562,5876.744,6005.796,2979.53,25634.1484,3594.5553,3212.1197
2020-12-21T00:00:00Z,3833.8178,2195.3599,3611.9637,1685.818,5759.8806,5832.4753,6016.8643,2955.691,25447.6231,3611.3765,3244.1571
2020-12-22T00:00:00Z,3797.392,2186.6998,3591.6697,1703.5738,5809.3218,5852.3234,6049.2172,2932.9176,25070.41,3584.8428,3221.1125
2020-12-23T00:00:00Z,3796.7515,2154.1196,3479.8883,1675.3622,5728.7942,5812.071,6022.1369,2902.2135,25032.0543,3583.0722,3221.4701
2020-12-24T00:00:00Z,3821.0937,2154.3945,3486.2537,1699.1845,5926.2755,5905.9465,6054.3725,2906.029,25073.9695,3718.2834,3271.2511
2020-12-25T00:00:00Z,,2179.4702,3505.5337,1719.4857,5877.0458,5934.1115,6016.0502,2940.0801,24262.5226,3768.6288,3277.516
2020-12-28T00:00:00Z,3798.5471,,,,,,,,,,
2020-12-29T00:00:00Z,3813.0012,2217.947,3545.0775,1731.1263,5772.1135,5910.7437,6043.4991,2979.5319,22861.0102,3721.1046,3310.9939
2020-12-30T00:00:00Z,3847.0973,2203.9955,3526.5383,1728.4065,5854.1071,5945.3251,6042.2339,2990.357,23527.117,3802.2896,3309.739
2020-12-31T00:00:00Z,3896.7661,2185.5663,3587.2362,1755.7674,6054.7095,6085.615,6254.1171,3025.0221,24751.8088,3784.347,3371.3656
2021-01-04T00:00:00Z,3832.7286,,,,,,,,,,
2021-01-05T00:00:00Z,3854.9132,2167.1721,3716.5948,1807.5155,6255.7887,6236.3992,6353.0515,3032.9189,25132.529,3910.5752,3400.4914
2021-01-06T00:00:00Z,3912.649,2168.3795,3702.5884,1805.5755,6267.9178,6481.9657,6441.6293,3043.0528,25274.1973,3997.7541,3420.4998
2021-01-07T00:00:00Z,3880.9675,2239.5575,3879.6303,1831.8075,6371.2493,6487.1167,6375.0971,3050.5239,25874.3305,3922.5434,3417.4169
2021-01-08T00:00:00Z,3939.1911,2249.9172,3948.1716,1839.1534,6355.1965,6398.3532,6269.4038,3087.6362,24939.8456,3699.7966,3455.2307
2021-01-11T00:00:00Z,3987.8279,2237.1044,3972.8865,1848.4721,6563.0777,6502.9503,6326.5496,3125.0037,25401.3684,3642.6922,3481.8104
2021-01-12T00:00:00Z,3992.7739,2235.9589,3853.0331,1821.3306,6456.081,6392.2904,6368.6946,3136.4311,25683.7154,3722.6972,3451.6906
2021-01-13T00:00:00Z,3983.8947,2265.4618,3906.1189,1856.9076,6399.2512,6396.8664,6453.9926,3199.4251,25747.6041,3894.6346,3451.5581
2021-01-14T00:00:00Z,3959.9266,2384.8278,3877.1103,1917.8748,6356.7659,6296.8088,6384.2079,3189.4008,25939.5389,3858.8433,3457.9219
2021-01-15T00:00:00Z,3953.2507,2435.0532,3848.0788,1892.6822,6435.8373,6265.6333,6530.8443,3175.2422,27197.3084,3880.3654,3448.4933
2021-01-18T00:00:00Z,4028.512,2423.8306,3848.5944,1860.4864,6363.5493,6180.8412,6431.6974,3222.3361,27730.3795,3671.4137,3421.0018
2021-01-19T00:00:00Z,4230.6975,2458.2487,3852.5691,1896.1854,6552.9039,6226.8847,6541.1183,3235.9741,28375.5811,3791.8405,3429.0042
2021-01-20T00:00:00Z,4217.6305,2511.3905,3902.2253,1936.6179,6773.1115,6378.737,6796.253,3338.21,28527.3116,3933.0471,3465.0355
2021-01-21T00:00:00Z,4165.1229,2499.924,3983.4497,1970.604,7088.9264,6470.5953,7174.2595,3310.2367,29863.7652,3947.1406,3461.2011
2021-01-22T00:00:00Z,4100.1747,2497.4263,4025.5028,1937.5324,7089.162,6431.2066,7161.826,3312.6164,29719.4944,3876.1442,3464.8861
2021-01-25T00:00:00Z,4065.5298,2382.9655,3890.5968,1900.8081,7109.1013,6409.3538,7284.8201,3226.8295,29721.2106,3760.8428,3474.7057
2021-01-26T00:00:00Z,4049.4983,2351.568,3940.1123,1894.7848,7375.1226,6468.2338,7516.6103,3259.9262,31978.4947,3797.3056,3451.7861
2021-01-27T00:00:00Z,4030.1633,2297.5392,3854.8819,1854.4649,7118.6012,6443.4455,7284.1383,3204.4787,30577.3838,3738.5102,3436.9863
2021-01-28T00:00:00Z,3931.7164,2370.0284,3819.3129,1847.3798,6955.2605,6425.9361,7111.5931,3204.1758,30220.9008,3760.3562,3453.8273
2021-01-29T00:00:00Z,3874.3485,2323.8499,3664.3169,1797.3756,6702.9365,6426.7873,6819.2585,3121.0103,29168.0626,3724.4116,3408.3334
2021-02-01T00:00:00Z,3901.4642,2265.411,3610.8332,1809.718,6700.6583,6381.5194,6888.7573,3079.8237,29084.8498,3686.3363,3349.3269
2021-02-02T00:00:00Z,3917.1888,2300.5541,3774.9024,1828.4744,7063.7768,6397.3597,7158.1672,3103.4493,30206.3821,3773.9232,3383.6427
2021-02-03T00:00:00Z,3902.7818,2338.1371,3853.108,1870.3859,7241.5645,6507.6594,7446.556,3127.1531,30895.0524,3767.1444,3408.7133
2021-02-04T00:00:00Z,3872.4947,2377.7381,3849.0701,1878.9169,7401.1825,6490.1479,7512.9279,3126.1355,31336.1803,3724.1993,3407.2684
2021-02-05T00:00:00Z,3909.3273,2378.8389,3774.9051,1879.39,7243.6322,6391.9368,7485.5573,3113.5436,31175.6407,3592.8956,3422.2855
2021-02-08T00:00:00Z,3925.7159,2387.4428,3744.2827,1863.5255,7295.7881,6462.1041,7517.9649,3143.6928,30905.3538,3561.5824,3416.6862
2021-02-09T00:00:00Z,3916.6846,2387.965,3878.8367,1904.0449,7400.6301,6473.6787,7481.9037,3142.5698,30943.5379,3543.2561,3406.983
2021-02-10T00:00:00Z,3941.9508,2451.2129,3987.1994,1923.7149,7467.2125,6514.0361,7542.0494,3151.9667,31326.0625,3550.2052,3416.7538
2021-02-18T00:00:00Z,4057.2135,2719.6032,4478.8809,2012.3879,8000.1388,6550.6054,8195.8419,3345.2692,32794.7575,3792.7568,3488.3413
2021-02-19T00:00:00Z,4102.6987,2730.8463,4432.579,1959.4181,7703.5269,6422.946,7864.5301,3301.5655,32111.5969,3763.7209,3470.9614
2021-02-22T00:00:00Z,4120.7713,2684.4259,4711.434,1982.7574,7661.4114,6562.8555,7938.2725,3305.2177,31808.6704,3981.781,3461.1778
2021-02-23T00:00:00Z,4201.6594,2769.6385,4873.4552,1945.8824,7359.1168,6341.3678,7420.7544,3308.3501,30525.5126,3926.3742,3461.0001
2021-02-24T00:00:00Z,4124.1113,2835.0085,4714.5536,1964.0431,7317.5594,6304.6559,7417.4162,3376.1396,30116.0755,3870.8663,3485.7873
