,.TR15GSPA,.TR15GSPD,.TR15GSPE,.TR15GSPF,.TR15GSPI,.TR15GSPL,.TR15GSPM,.TR15GSPREC,.TR15GSPS,.TR15GSPT,.TR15GSPU,gamma_op
2009-06-12,2.537654720931292e-07,2.8533027509094934e-07,4.2715114687637103e-07,1.8021415433874648e-07,2.9671968397755494e-07,3.239173925590214e-07,3.0007244209431397e-07,3.0237099687323537e-07,0.9999917962640837,2.6264843654223225e-07,5.571545916012531e-06,2
2009-06-19,2.5538771230989433e-07,2.852949920442117e-07,4.4079909182971167e-07,1.8392584511775616e-07,2.966141838831666e-07,3.326255889227872e-07,3.056670850941352e-07,3.0042310013420677e-07,0.999991503773576,2.6693882244144794e-07,5.828550002194591e-06,2
2009-06-26,1.4986912237995303e-06,1.914438980338993e-07,3.0001839134050385e-07,1.491462070530865e-07,1.5465652973932312e-07,1.0331932524203039e-07,2.0945924110123327e-07,2.3105262355608473e-07,0.9999829608623387,5.1124306652709295e-08,1.4150225914726913e-05,2
2009-07-03,1.5086803112473466e-06,1.894604184752066e-07,2.899117486675658e-07,1.4644251268915706e-07,1.5235493744250878e-07,1.0632144248876613e-07,2.064298818438038e-07,2.2864340856893272e-07,0.9999829196015306,5.0888741424799954e-08,1.4201265066610515e-05,2
2009-07-10,1.472786070924235e-06,1.8487831536780609e-07,2.821366014071083e-07,1.4076087042679428e-07,1.4806271191225997e-07,1.0391622597936488e-07,2.0093768338256877e-07,2.1956996156098867e-07,0.9999831497152452,5.012514749356245e-08,1.4047111166357623e-05,2
2009-07-17,1.4711796234929686e-06,1.8297712557175768e-07,2.724889741193779e-07,1.37465386986076e-07,1.4439486055710028e-07,1.0120471893456837e-07,1.9535471911597454e-07,2.123041322165486e-07,0.9999833524319494,4.93588928521029e-08,1.3880839616704083e-05,2
2009-07-24,0.0006431771628190065,1.9953873395210176e-05,3.1596346932288074e-05,1.6139665211773553e-05,1.5736975800914165e-05,1.4162239001936912e-05,2.208273720214664e-05,2.5155273142488024e-05,0.996322816903813,5.823023384444407e-06,0.002883355799296837,2
2009-07-31,0.0006630622327382387,2.0602031991052162e-05,3.278704134359635e-05,1.6285875314793724e-05,1.6158401216647318e-05,1.4619345742337207e-05,2.3324601373875904e-05,2.6733953366334286e-05,0.9961982079720959,5.9036031705956615e-06,0.0029823149416465227,2
2009-08-07,0.0006626495306346797,2.0801173334649852e-05,3.2173328329109965e-05,1.695622478274072e-05,1.6457900533763538e-05,1.4806710599878343e-05,2.357475667665996e-05,2.7675548117682635e-05,0.9962556494292156,5.887345336975157e-06,0.0029233680524381415,2
2009-08-14,0.0006640673917966867,2.1992495809799066e-05,3.258304169476876e-05,1.890715743726599e-05,1.7437150065010744e-05,1.4545913787192897e-05,2.4797021457187965e-05,3.252889642096139e-05,0.9962136461577017,5.9927214899913925e-06,0.0029535020523394685,2
2009-08-21,0.006790599533858343,1.9601316427692375e-05,3.499692740651424e-05,1.6555563515616026e-05,1.5684299038143607e-05,3.4760634566673295e-05,2.2229968441875e-05,2.607389938449542e-05,0.979278099427166,7.168566279395225e-06,0.013754229863915255,2
2009-08-28,0.00687182074884079,1.9660283919141888e-05,3.556077624840217e-05,1.6611618417490506e-05,1.5771472540774737e-05,3.4720161436239485e-05,2.223540156755091e-05,2.597057427885381e-05,0.9791463570448563,7.1769179671965586e-06,0.013804114999927031,2
2009-09-04,0.006877063251521916,1.9957220621699876e-05,3.556149261514146e-05,1.6854829672993673e-05,1.5852640375120312e-05,3.4809630028153534e-05,2.2244008186950865e-05,2.6743180293800398e-05,0.9791885595562118,7.2561247713968045e-06,0.01375509806570097,2
2009-09-11,0.006813824807537868,1.9560567594656086e-05,3.466465276653954e-05,1.6144404315888278e-05,1.570738946017433e-05,3.399755786758522e-05,2.1962955382552073e-05,2.5042365739930822e-05,0.9796071491379222,7.164234373526448e-06,0.013404781927039096,2
2009-09-18,0.01909290858426667,0.00556542260072998,0.00687316932849831,0.00946731155732846,0.003876554630388551,0.0048601300212881005,0.006176450115383952,0.009978262200849644,0.911641772808715,0.0021923412269688886,0.02027567692558281,2
2009-09-25,0.01893388903671268,0.005672715227715135,0.0069835339706207965,0.009774852975405991,0.003970262554050731,0.004799408437621173,0.006396348798756845,0.010699409476110023,0.909822531757448,0.002198198064590514,0.02074884970096822,2
2009-10-02,0.018866190332148588,0.005539209648362454,0.0068441871381844654,0.009500782198993432,0.003876531858993119,0.004836400439216921,0.006156691582511403,0.010170849536199152,0.9113913822419635,0.00219020048113527,0.020627574542291662,2
2009-10-09,0.018585555691823415,0.0054200885080054355,0.0066272406585061085,0.009265074713685692,0.003729259268700406,0.0047554244876685196,0.0059410260892775605,0.00973626495178017,0.913727826866082,0.0021351214840710066,0.02007711728039979,2
2009-10-16,0.016424461808285384,0.005260880528657114,0.00639285996650607,0.009323348013828447,0.003483541561593903,0.004090661290995695,0.005964970770862971,0.009772200571466244,0.9211810531250959,0.0013751212420066161,0.016730901120702538,2
2009-10-23,0.016343354122912292,0.005263961608481612,0.006612768418693197,0.00915866814753326,0.0034884439135611897,0.004032758343047563,0.0059812301606996,0.009514211689124037,0.9215489569707127,0.0013614521224847484,0.01669419450274979,2
2009-10-30,0.016275437960511025,0.005309413449258981,0.0066129611563416684,0.00918562992690396,0.0034856932401351173,0.004062564692159922,0.00594165924787143,0.009673406654716504,0.9213139272337846,0.0013887122798303647,0.01675059415848648,2
2009-11-06,0.016068517651527368,0.005083745233163158,0.006386664552748787,0.008703143203214447,0.003342183487266177,0.004104497868258926,0.005582737418079166,0.009445770124111389,0.923533513658418,0.001354828064847975,0.01639439873836459,2
2009-11-13,0.001875886980338734,2.3892524487756145e-05,3.707372772163804e-05,1.9443536471912964e-05,2.0656393002143822e-05,4.06529188335589e-05,2.66898055695955e-05,3.0040878627458174e-05,0.9937691789707869,7.94657917547152e-06,0.00414853768498489,2
2009-11-20,0.0018776704987641091,2.414012733283316e-05,3.6557111037347424e-05,1.9552350633136307e-05,2.0730780108348707e-05,4.053540638056144e-05,2.7268519614018077e-05,3.1322568818421736e-05,0.993785940728563,8.043430431198572e-06,0.004128238478317182,2
2009-11-27,0.0018973557076578716,2.3712591567423535e-05,3.6009194563079136e-05,1.9362599897689828e-05,2.0546052201963187e-05,4.063525820436033e-05,2.7499023901670762e-05,3.09934034361621e-05,0.9938112300345643,7.894539253920793e-06,0.004084761594751493,2
2009-12-04,0.001919450501996498,2.372488716868869e-05,3.617022626541544e-05,1.8922833326494828e-05,2.054878783027745e-05,4.190832855152665e-05,2.735520903544323e-05,3.0059573783176152e-05,0.9937480862547151,7.860383870273543e-06,0.004125913013457076,2
2009-12-11,0.0032987039279385247,2.4571952700736584e-05,3.8488066237280134e-05,2.0452153618801937e-05,2.1009340752531228e-05,5.102027404790322e-05,2.76247467126795e-05,3.1367143015216016e-05,0.9915691375207147,8.61573471170403e-06,0.004909009139549757,2
2009-12-18,0.003330598397700469,2.506509852028735e-05,3.8226758285748845e-05,2.0183393155442765e-05,2.1026110356315935e-05,5.219697199707462e-05,2.7653385626216565e-05,3.0981495374362204e-05,0.9913532867176741,8.608930648160064e-06,0.005092172740661919,2
2009-12-25,0.0033949139797856704,2.5632199800959897e-05,3.9244928433565745e-05,2.0490301209194768e-05,2.136212284993384e-05,5.205694352255162e-05,2.8032981196468434e-05,3.219473548951999e-05,0.9911974704697888,8.87618179926307e-06,0.005179725156124068,2
2010-01-01,0.003386640870910767,2.5714555843883207e-05,3.95360640704503e-05,2.060974158227593e-05,2.1332567278215587e-05,5.235282976913077e-05,2.8632786791645022e-05,3.319511424217659e-05,0.9912549400320014,9.00548908422144e-06,0.005128039948425732,2
